variableMetadata	set	gene	chromato	name	chebi_id	annot_level	annot_confidence	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag	WT.KO_fold	WT.KO_BH	WT.KO_signif	M.F_fold	M.F_BH	M.F_signif	oplsda_vip	biosigner	mixomics
M332.9471T0.9_2	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M333T53_2	332.94714749308	53.4373616932063	[206][M+2]-		33	40	@M274.9885T0.9|+(NaCl)|@M330.95T0.9_2|+34S|+41K|+37Cl|@M334.9442T0.9|-34S|-41K|-37Cl	-0.0229611630801649	0.964120173982786	0	0.24321351942795	0.042655300792469	1			0
M861.3498T0.8_2	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M861T48_2	861.34979366448	48.166923113453			18	NA		0.0223666027416201	0.964120173982786	0	0.0440482760950083	0.642154906554479	0			0
M381.1739T19	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M381T1141	381.173859262958	1141.47332325671	[232][M]-		93	NA		-0.0207840360057183	0.964120173982786	0	-0.0668689194894032	0.348845148423084	0			0
M937.3243T0.8_2	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M937T48_2	937.324255599488	48.1917301627018			18	NA		0.0196698001177804	0.964120173982786	0	-0.160304956813349	0.0880495942961271	0			0
M157.0118T15.3	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M157T920	157.011777765694	920.13859617795			1099	NA		0.0188497481112861	0.964120173982786	0	0.0169690300190535	0.86915981790994	0			0
M540.1951T15.2_1	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M540T914_1	540.195095222565	914.097100169286			444	NA		0.0187398957202056	0.964120173982786	0	0.062133488756178	0.341070319931855	0			0
M80.9167T0.9	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M81T56	80.9166901517652	55.6479952627795		[M+Cl]- 45.9534	105	NA		-0.01837195516012	0.964120173982786	0	0.0713565504060636	0.402165610638882	0			0
M540.3309T15.2_2	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M540T914_2	540.330850703316	913.632862578942	[336][M]-	[M-H+HCOOH]- 495.333	9	90	@M480.3096T15.2|+(CH3COOH)|+(C2H4O2)|+CH3COOH|@M541.3341T15.2_16|-13C|@M542.3366T15.2_10|-18O|-13C2	0.0116963566334221	0.964120173982786	0	-0.0535649754841714	0.308192149529788	0			0
M146.9385T7.5_1	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M147T452_1	146.938548724349	452.39203297335			841	NA		-0.0385449723485554	0.96474030330257	0	0.11027399202516	0.550087395361096	0			0
M120.0456T9.5	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M120T571	120.045616619283	571.003267877717			282	NA		0.133420581696688	0.965120333378858	0	1.15176680388323	0.00100744572592385	1			0
M610.3239T15	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M610T898	610.32387743566	897.840009329022	[402][M+2]-		26	NA		-0.0634036633567767	0.965120333378858	0	0.319954853264708	0.287272261195463	0			0
M286.9572T0.7	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M287T43	286.957171753285	42.9589521914546		[3M-H]- 95.9937 [3M-H]- 95.9937	90	NA		-0.0483647746879967	0.965120333378858	0	-0.0265248921710626	0.927129315657982	0			0
M499.2927T11.5	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M499T688	499.292678452443	688.119367002402			153	93	@M498.2894T11.5|+13C	0.233788667397992	0.965832220067922	0	0.153336941093968	0.911817531370294	0			0
M419.8956T0.7	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M420T43	419.895648789987	43.0935687372298	[257][M+1]-		90	NA		-0.083117875923012	0.965832220067922	0	-0.320015131308852	0.266422425742412	0			0
M505.313T15	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M505T897	505.313005362419	897.03086527647	[301][M+1]-		742	NA		-0.0720984496044128	0.965832220067922	0	-0.257641193047499	0.323465657487045	0			0
M245.0435T0.9	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M245T55	245.043514894834	55.0076369250136		[M+Cl]- 210.075	105	NA		0.0667662414623234	0.965832220067922	0	-0.591364733259454	0.084980525777813	0			0
M532.3408T16	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M532T959	532.340792933414	958.945173491154			184	NA		-0.0640523121104994	0.965832220067922	0	-0.339986735236872	0.0863387737651779	0			0
M325.9242T0.9	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M326T55	325.924249230396	54.5163526239635			1530	NA		-0.0575891128900139	0.965832220067922	0	0.144352781303635	0.610932832857587	0			0
M540.4818T15.2_4	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M540T914_4	540.481827056979	914.289645023514			9	NA		-0.0441028657243692	0.965832220067922	0	0.108839164332169	0.616865685374638	0			0
M336.9413T0.9	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M337T53	336.941303275961	53.379225329309		[M+Cl+NH3]- 284.947	33	NA		-0.0344217665700981	0.965832220067922	0	0.21033372412988	0.214823327491079	0			0
M586.3631T15.2	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M586T914	586.363068288754	914.340506950086	[378][M+2]-		9	NA		-0.0250496648562617	0.965832220067922	0	0.100892757818587	0.400057660837083	0			0
M998.3273T0.8_2	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M998T48_2	998.327340736259	48.2141030381293		[M+Cl+NH3]- 946.322	18	NA		-0.0214404057848068	0.965832220067922	0	0.122338225108271	0.243463060968199	0			0
M656.885T0.8	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M657T48	656.884963187845	48.2097973802436	[449][M]-	[M-H+NaCOOH]- 589.904 [M-H]- 657.892	18	NA		-0.0121079525997025	0.965832220067922	0	0.0236875557347389	0.697733061490137	0			0
M711.1787T15.3	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M711T917	711.178717132558	916.849751012598			1975	NA		-0.0311925562646831	0.966888071925909	0	-0.0714803704625311	0.590137617076506	0			0
M309.8561T9.9	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M310T597	309.856060750447	596.546365258652			1558	NA		-0.0937649553329667	0.966935796729268	0	-0.175838032703428	0.679965659146129	0			0
M504.3097T15.8	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M504T951	504.309666978257	950.683098580608			935	NA		-0.0622294014329494	0.966935796729268	0	-0.227488753760523	0.32810797620504	0			0
M840.9465T0.8	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M841T47	840.946520928363	47.3378990674385		[M-H+NaCOOH]- 773.958	18	NA		0.0555481245309721	0.966935796729268	0	0.260261346575714	0.162429620120183	0			0
M541.5927T15.2_1	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M542T915_1	541.59271967314	914.840891534712	[339][M]-		452	NA		-0.0471670682467575	0.966935796729268	0	-0.14513517744337	0.430655362460281	0			0
M142.9286T9.9	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M143T594	142.92860632657	593.514472030659			1549	NA		0.0429054086194771	0.966935796729268	0	0.0322550519488587	0.903112044351278	0			0
M99.0087T1.2	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M99T72	99.0086830155547	72.0887401543206		[M-H+Cl]2- 164.05	8	NA		0.0374577740336761	0.966935796729268	0	-0.530760859367598	0.020371794838858	1			0
M543.3394T15	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M543T897	543.339417921955	897.377340232248	[337][M+3]-		26	NA		0.034737253215491	0.966935796729268	0	-0.00857957953613564	0.966175839831455	0			0
M112.9855T9.7	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M113T582	112.985509161865	581.767078287751			2169	NA		-0.0315823415805401	0.966935796729268	0	-0.126932338620703	0.264053787769021	0			0
M596.3838T17.1	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M596T1027	596.383846433047	1027.15897820254	[392][M+2]-		865	NA		0.028740148274526	0.966935796729268	0	-0.659861674547329	0.00237224702445231	1			0
M348.005T7.5	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M348T452	348.005012409677	452.017868530721			32	NA		-0.0278044286746972	0.966935796729268	0	0.610636067397467	0.00298117511824847	1			0
M99.9257T1.2	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M100T73	99.9256840989958	72.599576471646			1577	NA		-0.0258842040579434	0.966935796729268	0	0.0214897794822875	0.885644149067146	0			0
M565.6197T14.7_3	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M566T882_3	565.61971713888	882.051189929184			503	NA		-0.0216870705319874	0.966935796729268	0	-0.0722453982246343	0.374658155492736	0			0
M541.0424T15.2_11	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M541T914_11	541.042368446036	913.723349105412			9	NA		0.0206378167501846	0.966935796729268	0	-0.00999123291190074	0.935339113965273	0			0
M567.7169T15.6	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M568T935	567.716921198339	935.17679543829			17	NA		0.019896350403096	0.966935796729268	0	-0.257397839599495	0.0270797000606202	1			0
M971.8178T0.8_1	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M972T48_1	971.817819906574	48.2165372119505			18	NA		0.0146820467209867	0.966935796729268	0	-0.174558608936378	0.0390289005624822	1			0
M740.8464T0.8	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M741T48	740.846422926197	48.2425518754511	[503][M]-	[M+Cl+NaCOOH]- 637.891	18	84	@M672.859T0.8|+(HCOONa)|@M808.834T0.8|-(HCOONa)|@M876.8217T0.8_1|-2(HCOONa)	0.014537734981781	0.966935796729268	0	-0.30047711750146	0.0040529549211183	1			0
M688.9976T0.8	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M689T47	688.997568668853	47.1656715207964	[476][M]-	[M+Cl]- 654.02	18	39	@M553.0227T0.8|+2(HCOONa)|@M621.0103T0.8|+(HCOONa)|@M756.9852T0.8|-(HCOONa)|@M824.9726T0.8|-2(HCOONa)	-0.00595575399887416	0.967872522902996	0	0.622299819141681	5.64602831555342e-06	1			0
M233.947T7.5	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M234T452	233.947015933637	452.072764915868		[M+Cl]- 198.978	828	NA		-0.0504795736895893	0.967997627656667	0	0.220367080141184	0.390276891437403	0			0
M612.2611T15.2	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M612T914	612.261096658756	913.853192227428	[408][M]-		9	NA		0.0107783476347123	0.96855261956916	0	0.000696526616408732	0.99851906120411	0			0
M187.0724T1.2_2	metabolomics_plasma_c18acqui_neg	MX2	c18acqui	N-alpha-Acetyl-L-Glutamine	CHEBI:21553	1	a,b,c'	M187T71_2	187.072415952183	71.0201751173862			441	NA		-0.0633775877696383	0.968617802469512	0	-0.169153346464944	0.530053773091011	0			0
M327.1267T17.7	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M327T1061	327.126693188558	1060.94205761941			28	NA		-0.111749309238924	0.971299349352892	0	-0.608117448544549	0.0987476103765336	0			0
M99.9257T8.4	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M100T502	99.9256859091118	502.315602531278		[M-H-H20]- 118.939 [M-H-C5H8O4]- 232.975	136	NA		0.0610024251511661	0.971299349352892	0	0.00415688139811721	0.99851906120411	0			0
M163.8463T1	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M164T59	163.846324977204	58.9484849761518	[52][M+1]-		105	NA		-0.0224211011194164	0.971299349352892	0	0.0145312014739538	0.913328257710335	0			0
M157.0138T1.2_1	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M157T72_1	157.013753355126	71.6045017865316		[M-H+HCOOH]- 112.018	8	NA		0.035924585065839	0.971413497205274	0	-0.806348147614704	0.00372957656463256	1			0
M869.3367T0.8_2	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M869T48_2	869.33665723511	48.2322259876517		[M-H+NaCOOH]- 802.356	18	NA		0.0203386150294129	0.971413497205274	0	-0.255744911109861	0.0390289005624822	1			0
M200.1291T9.5	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M200T572	200.129087114224	571.906167384227			2311	NA		-0.0707595192182087	0.971601252989061	0	-0.0425316671348615	0.926612464883278	0			0
M617.3653T15.7	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M617T945	617.365301014288	944.503744919424	[417][M+1]-		2217	NA		-0.0605485797566345	0.971601252989061	0	-0.186081991882377	0.461698368810943	0			0
M514.8931T0.8	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M515T46	514.893064413874	46.2819810398414		[M+Cl+NaCOOH]- 411.935	139	108	@M582.8808T0.8|-(HCOONa)	0.0479566750823821	0.971601252989061	0	-0.426291946030025	0.110790311710313	0			0
M715.1885T15.3	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M715T917	715.188474396314	916.807854749274	[486][M+3]-		1980	NA		0.0417852812303483	0.971601252989061	0	-0.0385466110499699	0.882442938513344	0			0
M718.2895T16.8	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M718T1009	718.289478609547	1009.23663154562	[490][M+2]-		19	NA		0.0203305282813346	0.971601252989061	0	0.0526677771796731	0.559198028077482	0			0
M522.9146T0.8	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M523T48	522.914628417206	48.2153201250399	[313][M+2]-		18	NA		-0.0159207623693245	0.971601252989061	0	-0.0258415393140474	0.757275764502773	0			0
M166.8333T0.9	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M167T56	166.833338049168	56.2762551119344	[52][M+4]-		105	NA		0.0135420286242613	0.971601252989061	0	-0.129529970624603	0.0925144225570671	0			0
M550.1162T7.5	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M550T452	550.11617136917	452.100193895004			32	NA		0.0719643312286458	0.972042498992722	0	0.576101868861214	0.00660074909166134	1			0
M117.0544T7.5_2	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M117T452_2	117.054359908225	452.410258852695		[M-H-CO2]- 162.054	32	NA		0.0599593832007308	0.972404716084999	0	0.358736944904422	0.0704222585463628	0			0
M341.8972T0.9	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M342T53	341.897219577559	53.4930255937103			844	NA		0.0405493748589496	0.972404716084999	0	0.0341387728404463	0.895705109147958	0			0
M174.8612T1	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M175T59	174.861210648012	58.7646692436233		[M+Cl]- 139.887	105	NA		-0.0215990783543241	0.972404716084999	0	0.102687753372564	0.378012870638091	0			0
M109.0294T9.1	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M109T547	109.029433946042	547.399046672562			193	NA		0.0175759943018896	0.972404716084999	0	-0.578746299384848	0.000825230641935636	1			0
M570.9691T0.9	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M571T53	570.969132271876	53.4029676128942		[M-2H+K]- 534.009 [M+Cl]- 536.005	33	NA		-0.0523201536306743	0.973442914467575	0	0.3723384270043	0.203592827543252	0			0
M275.9921T0.9	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M276T53	275.992080374126	53.4232214199497	[131][M+3]-		33	NA		-0.0308161460732688	0.973442914467575	0	0.309031816865437	0.0890733474565639	0			0
M540.3307T15	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M540T898	540.330736313532	897.51324700311	[337][M]-	[M-H+HCOOH]- 495.333	26	91	@M480.3096T15|+(CH3COOH)|+(C2H4O2)|+CH3COOH|@M541.3341T15|-13C|@M542.3367T15|-18O|-13C2	0.0244648980383673	0.973442914467575	0	-0.0923733891098273	0.487066909842748	0			0
M562.315T14.1	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M562T848	562.315028997822	847.6190847768	[356][M]-		239	NA		-0.0650249463869557	0.974245745795766	0	-0.627828212901953	0.000624468700641365	1			0
M695.5403T14.8	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M696T888	695.540343278524	887.954702950392	[477][M+1]-		234	NA		0.0546377094324004	0.974245745795766	0	0.14773005576061	0.550087395361096	0			0
M853.3626T0.8_2	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M853T48_2	853.36261216275	48.166923113453	[577][M+1]2-		18	NA		0.0525226375586847	0.974579027002771	0	0.155658769386983	0.500270756536454	0			0
M174.9561T7.5	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M175T452	174.95605867978	452.312451028394		[M-H+NaCOOH]- 107.976 [M-H-CH2]- 189.988	32	NA		-0.0247100280561554	0.974579027002771	0	0.11249278297837	0.407983803805909	0			0
M706.264T15.4	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M706T922	706.263983702511	921.924267932166		[M+Cl+NaCOOH]- 603.307 [M-H+NaCOOH]- 639.284	62	NA		0.0204814431110218	0.974591476043717	0	-0.39772760910367	0.0100140911279022	1			0
M116.0504T9.8	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M116T591	116.0504155806	590.54211542095			2290	NA		0.0975774154883204	0.974700554186126	0	0.587498308162642	0.0757772665426188	0			0
M130.0873T8.9	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M130T532	130.087291154236	531.958630050678			2015	NA		-0.0570503734173933	0.976047312900552	0	0.603008190858422	0.0852346001532116	0			0
M692.2592T15.3	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M692T915	692.259208110807	915.19925689875		[M+Cl+HCOOH]- 611.277 [M+Cl]- 657.288	9	NA		0.0363882074082937	0.976047312900552	0	0.0849303503135541	0.630157827428517	0			0
M173.871T10.1	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M174T608	173.870953808427	607.89110720013			1711	NA		-0.0315016898937657	0.976047312900552	0	-0.00247443690239812	0.998075369129394	0			0
M221.8635T0.9	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M222T55	221.863519571446	55.4959740128406		[M+Cl+NaCOOH]- 118.903 [M-H+NaCOOH]- 154.879	105	NA		-0.0306996164507574	0.976047312900552	0	0.229032115650856	0.200423803502256	0			0
M670.2684T15.6	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M670T936	670.268446155573	936.421826907732	[457][M+4]-		17	NA		0.0219116352702446	0.976047312900552	0	-0.134292197655835	0.28408714308211	0			0
M810.8348T0.8	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M811T48	810.834810367466	48.2894596163034	[541][M+2]-		18	NA		0.017079633516774	0.976047312900552	0	-0.254593617996868	0.0293478267333207	1			0
M110.899T0.9	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M111T54	110.898974643809	54.2640139211035		[M-H]- 111.901	105	NA		0.0162472973990138	0.976047312900552	0	-0.2429303484817	0.0306656839874117	1			0
M588.8976T0.8	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M589T48	588.897562414275	48.1627328127596	[386][M]-	[M-H]- 589.904	18	NA		-0.0108220658710465	0.976047312900552	0	-0.00275925673479804	0.978255136622072	0			0
M594.3684T16	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M594T959	594.368435475976	958.850608949718	[391][M+2]-		184	NA		-0.0605411030780161	0.976336225420866	0	-0.321182256326042	0.14519927579217	0			0
M96.96T8.4	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M97T501	96.9599978217028	501.395845279922			1807	NA		-0.0318934198824259	0.976336225420866	0	-0.0631499012967325	0.707465224233421	0			0
M180.973T0.8	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M181T48	180.973008549055	48.2688397101902	[66][M]-	[M-H+NaCOOH]- 113.997	18	NA		-0.00889956109617884	0.976336225420866	0	0.00381352993171191	0.948267740999881	0			0
M478.2939T15.3	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M478T915	478.29385625344	915.492884636412	[282][M]-		218	NA		-0.0720790682965138	0.976515182356481	0	-0.431293521273355	0.0861350138228657	0			0
M883.8448T0.8	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M884T47	883.844841828463	47.1917546042648		[3M-2H]2- 589.904 [M-H-C2H4]- 912.882	18	NA		-0.0408670364645189	0.976555617571356	0	-0.152839840749154	0.377382487989613	0			0
M506.3252T15.4	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M506T922	506.325195612174	921.883324397574	[304][M]-		62	NA		0.0335981918771502	0.976555617571356	0	-0.243735829336241	0.221924376489748	0			0
M626.2986T11.5	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M626T693	626.298648886851	692.809024373412			470	93	@M582.2718T11.5|+(C2H4O)	0.411131365782158	0.976792133460765	0	1.32898347042312	0.46817828102516	0			0
M344.1011T11.5	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M344T692	344.101123434908	691.909217586702			468	NA		0.0439961735231584	0.976792133460765	0	-0.355650492237402	0.182104167669882	0			0
M606.8718T0.8	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M607T48	606.871817222673	48.2800289033953	[400][M+2]-		18	NA		0.0155268186547151	0.97708134320107	0	-0.353413682563659	0.00719178464067256	1			0
M583.2751T11.5	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M583T692	583.275128542059	692.22265759854			10	93	@M515.2877T11.5|+(HCOONa)|@M582.2718T11.5|+13C|@M663.2184T11.5|-2(NaCl)	-0.344560038340764	0.977968167211865	0	0.628233740154998	0.778355796013966	0			0
M735.179T14.5	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M735T870	735.179016972154	869.59310264988			36	NA		-0.0505547407764926	0.977968167211865	0	-0.17101646021352	0.456668919510843	0			0
M532.3309T15.2	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M532T912	532.330879876587	911.600594388726	[328][M+2]-		1218	NA		0.0463695143317047	0.977968167211865	0	0.107653767969261	0.646670620507032	0			0
M175.9596T0.7	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M176T43	175.959585036757	43.1580278484936	[58][M+1]-		90	NA		-0.0437517427265757	0.977968167211865	0	-0.239199324503474	0.140500362416652	0			0
M240.0603T17.6	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M240T1054	240.060341631828	1054.22498810459	[107][M+1]-		191	NA		-0.0378506233226652	0.977968167211865	0	0.259754313583757	0.260903220151233	0			0
M507.2729T15.6_1	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M507T936_1	507.272900469853	936.312987717426		[M+Cl]- 472.309	17	NA		-0.0371020434383791	0.977968167211865	0	-0.190870402707702	0.175345200959793	0			0
M160.0616T1	metabolomics_plasma_c18acqui_neg	MX2	c18acqui	Alpha-D-Aminoadipic acid	CHEBI:37024	2	a,b	M160T60	160.061586770632	60.258092355705			1835	NA		0.0275061257495377	0.977968167211865	0	-0.272977509067987	0.118756404897417	0			0
M251.1653T14	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M251T843	251.165345292522	842.77424979549			1132	NA		0.0264249474232194	0.977968167211865	0	-0.242373316951541	0.143941940730527	0			0
M201.0381T1.2	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M201T72	201.038090811326	72.1644313271064		[M-H+NaCOOH]- 134.06	8	NA		-0.0214157815081517	0.977968167211865	0	-0.00289364822326199	0.990746099448446	0			0
M526.3513T15.6	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M526T937	526.351324336972	937.305156637848	[320][M]-		17	NA		0.00858562790509865	0.977968167211865	0	-0.449819404273136	0.000248112183979418	1			0
M111.0087T1.2_2	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M111T72_2	111.008701881015	71.5369075251912	[11][M]-	[M-H]- 112.018 [M-H-H20]- 130.026	8	14	@M112.0121T1.2_1|-13C|@M129.0193T1.2_1|-(H2O)	0.0338743604991123	0.978945752261726	0	0.00457708207253305	0.990746099448446	0			0
M792.86T0.8_1	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M793T48_1	792.86001655191	48.2165372119505	[520][M]2-		18	NA		-0.00871327649884535	0.978945752261726	0	0.0424343794390225	0.419420827993647	0			0
M661.2095T11.5	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M661T692	661.209456026562	692.302845636948			471	93	@M613.2023T11.5|+(CH4S)|@M659.2073T11.5|+18O|+41K|+13C2|@M660.2104T11.5|+13C|+15N|@M662.2152T11.5|-13C|@M663.2184T11.5|-18O|-13C2	0.283009633800962	0.980664380916502	0	-1.45935910332827	0.428608798934563	0			0
M614.2093T11.5	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M614T692	614.209348895862	692.042668715478	[414][M]-	[M+Cl]- 579.238 [M-H]- 615.216	10	93	@M613.2023T11.5|+13C|@M615.212T11.5|-13C|@M616.2103T11.5|-18O|-41K|-37Cl|@M617.2127T11.6|-13C-37Cl|-13C-18O|-13C-34S|@M644.2424T11.5|-(CH4N.)|@M657.2254T11.5|-(C2H3O.)|@M660.2104T11.5|-(HCOOH)|-(H2O-CO)|@M662.2152T11.5|-(CH4S)	0.260770164801152	0.980664380916502	0	0.0548994598780848	0.987544596820993	0			0
M498.2894T11.5	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M498T690	498.289420064004	689.641689857496			153	93	@M499.2927T11.5|-13C|@M515.2877T11.5|-(OH.)	0.216298970004451	0.980664380916502	0	0.370955496243467	0.800775504962271	0			0
M736.5132T15	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M737T898	736.513185801865	898.247897089134			744	NA		-0.125228950341475	0.980664380916502	0	-0.154997217135012	0.859587762135331	0			0
M295.2279T16.5	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M295T991	295.227929264191	990.625422382686			1451	NA		-0.0833156863439637	0.980664380916502	0	-0.149263941855027	0.798434449724699	0			0
M568.9722T0.9	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M569T53	568.97215807899	53.4029676128942		[M+Cl]- 534.009	33	NA		0.0828989315047686	0.980664380916502	0	0.525940252598517	0.0894678531768615	0			0
M129.0385T1.2	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M129T71	129.038518394109	71.2907009903082		[M-H-CO]- 158.043	8	NA		-0.0828038631155383	0.980664380916502	0	-0.00358568331377818	0.999728039752735	0			0
M165.0557T9.3	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M165T559	165.055733767196	558.728635140818			294	NA		-0.0789122294057609	0.980664380916502	0	-0.154218745300531	0.759538251410175	0			0
M632.3177T15	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M632T897	632.317698404289	897.235456138902			745	NA		-0.0728344217410033	0.980664380916502	0	-0.409801769313493	0.170579546463904	0			0
M972.8191T0.8	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M973T48	972.819130247054	48.2175105498202			18	NA		-0.072795363286323	0.980664380916502	0	-0.047353210029744	0.940566176601841	0			0
M694.4302T17.6	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M694T1058	694.430175764621	1058.16322958171			2078	NA		0.0698225890487212	0.980664380916502	0	0.0965405849937166	0.845969023120085	0			0
M136.8626T0.9	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M137T56	136.86263870866	55.6697871728315		[3M-H]- 45.9534	105	NA		0.0624709023715315	0.980664380916502	0	-0.0269300240716142	0.956071383169495	0			0
