variableMetadata	set	gene	chromato	name	chebi_id	annot_level	annot_confidence	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag	WT.KO_fold	WT.KO_BH	WT.KO_signif	M.F_fold	M.F_BH	M.F_signif	oplsda_vip	biosigner	mixomics
M709.2533T14.5	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M709T869	709.253303714322	869.135756179998	[484][M]-		36	NA		-0.014576100909375	0.966615787562952	0	-0.252346603109313	0.0360742706819459	1			0
M714.2771T15.6	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M714T936	714.277094578433	936.361688962242	[485][M+3]-		17	NA		-0.0136978668433692	0.966615787562952	0	-0.0568228490062221	0.500744891140346	0			0
M1001.5643T14.6	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M1002T877	1001.56430337406	877.467640263114	[656][M]-		993	149	@M1002.5677T14.6|-13C	0.0135136903881552	0.966615787562952	0	-0.870791128353771	6.72034872874659e-06	1			0
M157.0118T15.6	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M157T934	157.011771522884	933.565191961038			176	NA		0.0127104105447273	0.966615787562952	0	0.059284273810615	0.449004380246423	0			0
M974.6305T15.2	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M975T915	974.630494222489	914.713967819544	[635][M+1]-		9	NA		0.0124828815162505	0.966615787562952	0	-0.571520894107005	5.48408216583109e-06	1			0
M94.9249T0.9_1	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M95T53_1	94.9249487463237	52.8426861757681		[M-H]- 95.9302 [M+2Cl]2- 119.911	33	NA		0.0113759790043133	0.966615787562952	0	-0.00314747177804975	0.974368381454635	0			0
M588.3308T14.7	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M588T883	588.330768175289	883.295614158054	[383][M]-	[M-H-CO2]- 633.326	11	112	@M528.3096T14.7|+(CH3COOH)|+(C2H4O2)|+CH3COOH|@M589.3342T14.7|-13C|@M590.3369T14.7_2|-18O|-13C2|@M591.3396T14.7|-13C3|-13C-18O	0.0110268715907509	0.966615787562952	0	0.444945324615663	0.00954670109920492	1			0
M632.3183T14.7	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M632T883	632.318301839039	883.115504399112	[423][M]-	[M-H]- 633.326	11	NA		-0.00929660828808387	0.966615787562952	0	-0.165779672456415	0.0525389070142683	0			0
M248.9605T0.8	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M249T48	248.960451233189	48.2359104661026	[115][M]-	[2M-2H+Na]- 113.997	18	NA		-0.00909939166142948	0.966615787562952	0	-0.0263549912333438	0.6287582309903	0			0
M567.4884T15.6_14	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M567T936_14	567.48835466936	936.287714975244			652	NA		-0.00879456476357099	0.966615787562952	0	-0.198274566447944	0.0360742706819459	1			0
M274.1044T1	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M274T59	274.104407749031	59.1453222542875			226	52	@M296.0864T1|-Na	-0.187182378125321	0.967285638254861	0	0.466311617060892	0.620956842850135	0			0
M923.8204T0.8	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M924T49	923.82042394762	48.9086326750087		[M-2H+Na]- 902.849	18	142	@M855.8336T0.8|+(HCOONa)|@M991.8091T0.8|-(HCOONa)	-0.172797012916853	0.967285638254861	0	0.787455973308866	0.165225503907771	0			0
M826.5602T14.5	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M827T870	826.560220472129	869.52012995463	[552][M]-		36	139	@M827.5632T14.5|-13C	-0.158202237456948	0.967285638254861	0	0.146921853701988	0.887475012006574	0			0
M161.1334T15.7	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M161T943	161.133402038634	943.485635252172		[M-H-CO2]- 206.131	135	30	@M205.1234T15.7|-(CO2)	0.133710229160643	0.967285638254861	0	0.0579884565777764	0.951922165048046	0			0
M113.0133T1.2_1	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M113T71_1	113.013313930709	71.302701849294	[11][M+2]-		438	NA		0.127270092480515	0.967285638254861	0	-0.538204962265613	0.188553615859424	0			0
M568.3612T16.3	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M568T978	568.36122008369	978.33542403564			1053	NA		-0.124698299831733	0.967285638254861	0	0.697548440513584	0.0434540266766101	1			0
M179.8825T9.4	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M180T563	179.882469366794	563.182474271342			96	NA		0.115946073925002	0.967285638254861	0	-0.220208276894155	0.700597917187421	0			0
M125.0182T1.2_2	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M125T71_2	125.018224063626	71.0934993799488	[25][M+1]-		8	NA		0.109979392478506	0.967285638254861	0	-0.502805999139222	0.165749081305802	0			0
M287.0444T10.3	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M287T621	287.044407352263	620.548890218778			326	NA		-0.109518298376825	0.967285638254861	0	0.400145451581675	0.33029614428563	0			0
M531.3186T14.7	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M531T883	531.318647796607	883.255522550598	[327][M+1]-		492	NA		-0.101289903249057	0.967285638254861	0	0.588834254287269	0.017656409191026	1			0
M422.1561T15.9	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M422T952	422.15607189918	951.652491707256	[258][M+3]-		41	NA		0.100394998635423	0.967285638254861	0	0.26879478277929	0.695748719627857	0			0
M144.9232T7.5_1	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M145T452_1	144.923179988505	452.184702769496			828	NA		-0.0924421166636886	0.967285638254861	0	0.338804437439133	0.326616374880325	0			0
M209.0666T0.9	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M209T55	209.066632319795	55.4089504613138		[M-H]- 210.075	105	NA		0.0909154313533822	0.967285638254861	0	-0.096898078252206	0.87325854077769	0			0
M134.8652T0.9	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M135T56	134.865234710607	55.6662577304468		[M-H]- 135.869	105	NA		-0.0724029946917835	0.967285638254861	0	-0.406426653246408	0.459374681011355	0			0
M592.362T16	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M592T959	592.362008494507	958.907227230204	[391][M]-	[M+Cl]- 557.392 [M-H]- 593.369	184	NA		0.0708038421176873	0.967285638254861	0	-0.342136327203107	0.105478744417815	0			0
M419.8956T0.7	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M420T43	419.895648789987	43.0935687372298	[257][M+1]-		90	NA		0.0689634558862124	0.967285638254861	0	-0.0823104583555381	0.854997040608886	0			0
M987.294T0.8_2	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M987T48_2	987.294030415911	48.3962697592202			18	NA		0.06777312379546	0.967285638254861	0	-0.0123095800736692	0.9885778572883	0			0
M249.186T17.8	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M249T1066	249.185989884562	1065.7685930368		[2M-2H+Na]- 114.105	14	NA		-0.0610608343296768	0.967285638254861	0	0.254999100951595	0.215645039460401	0			0
M154.0622T0.9	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M154T51	154.062192695208	51.1248422503342			949	NA		-0.0603497070749501	0.967285638254861	0	0.232872492902914	0.275703192709381	0			0
M614.3463T15.4	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M614T922	614.346324887407	921.985841137926	[415][M]-	[M+Cl]- 579.377 [M-H]- 615.354	62	120	@M554.3252T15.4|+(CH3COOH)|+(C2H4O2)|+CH3COOH|@M555.3287T15.4|+(CH3COO.)|@M615.3497T15.4|-13C|@M616.3528T15.4|-18O|-13C2	0.0598841571131228	0.967285638254861	0	0.167066796214257	0.685049566244514	0			0
M658.246T14.1	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M658T844	658.246011695714	843.51404994405			1143	NA		0.0597534124361729	0.967285638254861	0	-0.153794455939625	0.555424806173885	0			0
M136.917T0.9	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M137T55	136.917022790845	54.9145856265599			1518	NA		0.0590816174340443	0.967285638254861	0	-0.0271467937323173	0.959662452872915	0			0
M437.2866T15.5	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M437T932	437.286643845084	932.184694411302	[262][M+1]-		1991	NA		0.0560740929813761	0.967285638254861	0	-0.101957885587375	0.717572317087485	0			0
M421.9852T0.9	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M422T53	421.985150973069	53.2353983910632		[M-2H+K]- 385.025	33	NA		0.0552809241394598	0.967285638254861	0	-0.0867966269546141	0.764532017383196	0			0
M290.9625T0.9	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M291T53	290.962537372962	53.4459555429382		[M+Cl]- 255.991 [M+Cl]- 255.991	33	NA		0.0552050005357465	0.967285638254861	0	-0.0887696902628932	0.760370251925032	0			0
M877.3241T0.8_3	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M877T48_3	877.324096454948	48.2395949445535		[M+Cl]- 842.355 [M-H]- 878.331 [M-H-C3H2O3]- 964.336	18	NA		0.0518539430541161	0.967285638254861	0	-0.260113565988421	0.113618883775093	0			0
M105.0193T1	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M105T61	105.01926206965	61.0102972739352	[8][M]-		1833	NA		0.0505031693550659	0.967285638254861	0	-0.0997303609701987	0.708057782521285	0			0
M288.9653T0.9	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M289T53	288.965286883984	53.4490529968948		[M+Cl]- 253.995 [M+Cl]- 253.995	33	NA		0.0474705800085449	0.967285638254861	0	-0.117955062923865	0.610041334619628	0			0
M179.9026T1	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M180T60	179.902645212382	60.440030555601			1832	NA		0.0460313782469601	0.967285638254861	0	-0.0699303461018861	0.766774694673009	0			0
M569.0336T16.8_3	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M569T1010_3	569.033631743054	1009.65191389869			19	NA		-0.0456152621669723	0.967285638254861	0	0.255356315491508	0.044006735190715	1			0
M227.2017T17.7	metabolomics_plasma_c18acqui_neg	LAT	c18acqui	Myristic acid	CHEBI:28875	1	a,b,c'	M227T1061	227.201667633925	1061.04273563064	[97][M]-		28	42	@M228.2051T17.7|-13C	0.0399590905238547	0.967285638254861	0	0.0706788685666915	0.805423358401022	0			0
M624.2919T15.3	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M624T916	624.291863796473	915.945947028732			2149	NA		-0.0393543639874743	0.967285638254861	0	0.174124801962858	0.161789531140507	0			0
M554.3462T15.5	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M554T932	554.346213164425	932.207187047292		[M-H-C3H2O3]- 641.365	176	NA		-0.0373038531081562	0.967285638254861	0	-0.201525936372063	0.423112482975398	0			0
M161.9805T0.7	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M162T43	161.980495970168	43.051203472738	[51][M+1]-		90	NA		0.036822752766227	0.967285638254861	0	0.246731088829371	0.336024130596738	0			0
M261.851T9.9	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M262T597	261.850958995674	596.508715211028		[M-2H+K]- 224.902	107	NA		0.0365296118834326	0.967285638254861	0	-0.0745343308301347	0.707123872882782	0			0
M173.1183T10	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M173T603	173.118291824719	602.58851249001			302	NA		-0.0363026311330472	0.967285638254861	0	-0.210729656458362	0.393789159194728	0			0
M558.3154T15.6	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M558T936	558.315412701656	936.382780191642	[354][M+2]-		17	NA		0.0344919324656487	0.967285638254861	0	0.0300452758604131	0.90103716008148	0			0
M509.3338T15.6	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M509T936	509.333768955322	936.287158695102	[303][M+3]-		17	NA		-0.0331825498951446	0.967285638254861	0	-0.11393824322621	0.620581510862221	0			0
M858.5307T14.7	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M859T882	858.530724582636	881.848584258342			11	NA		-0.0318751735686327	0.967285638254861	0	0.0118373529385813	0.968466297827722	0			0
M680.3757T16.8	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M680T1010	680.375712751528	1009.75154252719		[M-H+NaCOOH]- 613.396	19	NA		0.029685129623946	0.967285638254861	0	-0.0353359173860834	0.858464323088446	0			0
M233.9468T9.9	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M234T595	233.946805757292	595.44082457187		[M-H+HCOOH]- 188.949	107	NA		0.0292279032249159	0.967285638254861	0	0.0354445577454072	0.854997040608886	0			0
M691.2615T15.3	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M691T916	691.261471403957	915.674644633818	[473][M+3]-		218	NA		0.0289831872422432	0.967285638254861	0	0.0142561399595404	0.94477343395434	0			0
M554.3826T17.6	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M554T1058	554.382644062476	1057.53339754713			2072	NA		-0.0273513311349642	0.967285638254861	0	-0.195390948845379	0.3002174599432	0			0
M114.9341T7.5_1	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M115T452_1	114.934101898833	452.246203962168		[M+Cl]- 79.9619	32	NA		0.0269241543952745	0.967285638254861	0	0.589399216967548	0.0579332602341945	0			0
M685.2636T14.7	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M685T880	685.26363393573	879.560178592362	[468][M+1]-		23	NA		-0.0268022772295478	0.967285638254861	0	0.0767335835462433	0.516932952230898	0			0
M564.9278T14.7_2	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M565T883_2	564.927760326762	882.674329237044			501	NA		0.0263623100341697	0.967285638254861	0	-0.0800254126289932	0.467669594603869	0			0
M581.3209T14.7	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M581T882	581.320914153908	882.066868387464		[M+Cl+NH3]- 529.319 [M+Cl]- 546.348	11	NA		-0.0255874167398904	0.967285638254861	0	-0.107878695484128	0.509504135962266	0			0
M760.1844T14.8	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M760T885	760.184379737542	885.117302730678			1952	NA		0.0243135323736556	0.967285638254861	0	0.141459345146965	0.415469404395975	0			0
M564.7475T14.7_4	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M565T882_4	564.747508489894	881.87319565518	[362][M]3-		11	NA		0.0241421093405521	0.967285638254861	0	-0.0939122790419997	0.262113008609543	0			0
M532.3408T16	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M532T959	532.340792933414	958.945173491154			184	NA		-0.0219125830694171	0.967285638254861	0	-0.3570017196131	0.112104950259253	0			0
M541.0424T15.2_11	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M541T914_11	541.042368446036	913.723349105412			9	NA		-0.0218620863245551	0.967285638254861	0	-0.00824161114491417	0.953388248489916	0			0
M272.0073T0.9	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M272T52	272.007271905981	52.2267198316963		[M-H+NH3]- 255.991 [M-H+NH3]- 255.991	33	NA		-0.020137490492095	0.967285638254861	0	-0.314134364758932	0.111770526356659	0			0
M436.2833T15.5	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M436T932	436.283329072604	932.166793798068	[262][M]-		176	NA		-0.0199032178025575	0.967285638254861	0	-0.152776686960921	0.336024130596738	0			0
M540.1951T15.2_1	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M540T914_1	540.195095222565	914.097100169286			444	NA		-0.0198841170941968	0.967285638254861	0	0.0344593657546639	0.748181753428338	0			0
M567.6171T15.6_2	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M568T936_2	567.617078928534	936.25273089525			17	NA		-0.018989938392906	0.967285638254861	0	-0.132875095751414	0.342541822323442	0			0
M283.2552T19	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M283T1141	283.255154669016	1141.47332325671	[136][M+2]-		93	NA		-0.0188179126416657	0.967285638254861	0	-0.0806448489553571	0.568317383682391	0			0
M762.2585T14.7	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M762T880	762.258504789387	879.631159762374		[M+Cl]- 727.286	23	NA		0.0179324265660661	0.967285638254861	0	0.103669947738265	0.395740161774587	0			0
M565.559T14.7_2	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M566T882_2	565.5590402819	882.0467443461	[360][M+2]2-		11	NA		-0.0160451896818117	0.967285638254861	0	-0.0481548295211915	0.647223879440649	0			0
M998.3273T0.8_2	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M998T48_2	998.327340736259	48.2141030381293		[M+Cl+NH3]- 946.322	18	NA		-0.0157301710626037	0.967285638254861	0	-0.0513506502953938	0.646566552913526	0			0
M231.9676T7.5	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M232T452	231.967595524879	451.841358205778			833	NA		-0.0154127291144111	0.967285638254861	0	-0.141263214532488	0.264878194266101	0			0
M44.9981T0.8	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M45T49	44.9981145497211	49.4594097336413			18	NA		0.0133328598758506	0.967285638254861	0	0.0587291755629415	0.544405925205556	0			0
M96.922T0.9	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M97T53	96.9219919723267	53.1078643374607		[M+2Cl]2- 123.904	33	NA		0.0126157724254323	0.967285638254861	0	5.45054727201233e-05	0.994871150400266	0			0
M658.8895T0.8	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M659T48	658.889454729612	48.2279243758711	[449][M+2]-		18	NA		-0.0124787378589772	0.967285638254861	0	-0.0291809875859634	0.732876714566397	0			0
M537.8878T0.8	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M538T48	537.887840369983	48.2236227640905	[332][M+1]-		18	NA		-0.0124511875166409	0.967285638254861	0	-0.256318304439757	0.0523404127501871	0			0
M614.2645T15.2	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M614T914	614.264549919543	913.824054362058	[408][M+2]-		9	NA		0.012338403713434	0.967285638254861	0	-0.00400004721176472	0.972770152749192	0			0
M639.2793T15.4	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M639T922	639.279310673919	921.918370604814	[435][M+1]-		62	NA		-0.0122718340021351	0.967285638254861	0	-0.317173819869835	0.0327672199177888	1			0
M530.3157T14.7	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M530T883	530.315713926709	883.295614158054	[327][M]-	[M-H]- 531.32 [M-H-CH3]- 546.348	11	112	@M528.3096T14.7|+18O|+13C2|@M529.313T14.7|+13C|@M590.3369T14.7_2|-(CH3COOH)|-(C2H4O2)|-CH3COOH	0.0108640860172784	0.967285638254861	0	0.415472591595222	0.0285550765767786	1			0
M506.0892T7.5	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M506T452	506.089196302598	452.448403739307			32	NA		0.0106854601246162	0.967285638254861	0	0.687096752100476	0.0123147412891754	1			0
M144.0455T10	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M144T601	144.045461251367	601.07391233136			228	NA		-0.010354854312979	0.967285638254861	0	0.876390836828637	0.000151052556984796	1			0
M635.3372T15.6	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M635T936	635.337163594795	936.332715660234	[427][M+1]-		17	NA		-0.00944627165380929	0.967285638254861	0	-0.0516140379603218	0.4694264828813	0			0
M578.3017T14.7	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M578T884	578.301692764737	883.919667277152		[M-H-CO2]- 623.301	172	NA		0.00927131511736157	0.967285638254861	0	0.305828963300954	0.0360742706819459	1			0
M738.2016T15.4	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M738T922	738.201570075994	921.912473277468			62	NA		-0.00662589388839407	0.967285638254861	0	-0.294876077582478	0.024342409177241	1			0
M660.2613T14.7	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M660T884	660.261257121247	883.900971679794	[451][M]-	[M-2H+K]- 623.301 [M-H-COCH2]- 703.284	172	133	@M661.2637T14.7|-13C	0.00507101026688517	0.967285638254861	0	0.428306431891464	0.00547108893629947	1			0
M600.2034T14.6	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M600T878	600.203354182917	877.785147366798	[398][M]-		51	NA		0.00484650144464105	0.967285638254861	0	-0.363414263053265	0.000115690840278839	1			0
M602.2046T14.6	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M602T878	602.204552832796	877.948054820124	[398][M+2]-		51	NA		0.00319454619121018	0.967285638254861	0	-0.347624746009078	0.000353342491679382	1			0
M187.0419T1.2_1	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M187T71_1	187.041939910636	71.3842079170356			8	NA		-0.0321894349967558	0.968050653587811	0	-0.0924670621927728	0.695936377369457	0			0
M527.2973T15.3	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M527T917	527.297294118426	916.891826096784	[317][M+1]-		1969	NA		0.0664640602689488	0.968216939129848	0	-0.331510089184409	0.124905137750023	0			0
M235.926T9.2	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M236T555	235.926022639053	554.586812080097			2062	NA		-0.0304094787065594	0.968216939129848	0	0.0448583399099505	0.817786058067106	0			0
M356.2674T18.4	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M356T1106	356.267393150313	1105.81531421716	[225][M+1]-		2289	NA		0.0256856585868608	0.968637817256897	0	0.225879562704749	0.307054887962937	0			0
M201.802T0.9	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M202T56	201.801959509859	56.2276455622804		[M+Cl]- 166.835	105	NA		0.0238793361264129	0.969145787443056	0	-0.100506924030778	0.256987499456303	0			0
M223.9182T9.9	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M224T595	223.918211905676	594.657931778255		[M+Cl]- 188.949	107	NA		-0.0251910161238733	0.969281380359954	0	-0.195585902474928	0.348096026974121	0			0
M610.3725T15.6	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M610T936	610.37254849944	936.351342436464	[407][M]-	[M+Cl]- 575.403 [M-H]- 611.38	17	NA		0.019665596058033	0.970064860957747	0	-0.039589390870999	0.719489565009028	0			0
M550.8489T0.7	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M551T43	550.848857754404	42.9672119392587			90	NA		0.0914477941958545	0.97007409751941	0	-0.481776643025677	0.0965502048546005	0			0
M129.867T0.9	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M130T53	129.867037451741	52.5318327316649		[M-H-C5H8O4]- 262.914	33	NA		0.0318309533862049	0.970263376718297	0	-0.0300779404882743	0.91018100548848	0			0
M99.9257T9.2	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M100T553	99.9256792770814	552.793337079825			2063	NA		0.0168169495363948	0.970263376718297	0	0.00214811699328621	0.982041746268341	0			0
M617.2127T11.6	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M617T693	617.212717593983	693.1334719335	[414][M+3]-		10	93	@M614.2093T11.5|+13C+37Cl|+13C+18O|+13C+34S|@M615.212T11.5|+18O|+34S|+41K|+37Cl|@M616.2103T11.5|+13C|@M663.2184T11.5|-(HCOOH)|-(H2O-CO)	0.27589129175994	0.970345617849904	0	1.38768214381042	0.528060717631032	0			0
M321.2048T17.9	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M321T1075	321.204815519363	1074.7729615395	[192][M]-	[M-H+NaCOOH]- 254.225	534	NA		0.0877754746360182	0.970345617849904	0	-0.526881501482913	0.0351154261937767	1			0
M384.9353T0.8	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M385T48	384.935323413568	48.2054917223579	[239][M]-		18	NA		0.0125468544616432	0.970345617849904	0	-0.0401936986428559	0.477457950808261	0			0
M144.9234T9.7	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M145T579	144.923374028471	579.214615153369			118	NA		-0.0263258845021959	0.971240389538755	0	0.0790810694622426	0.529229514642706	0			0
M502.294T15.1	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M502T906	502.293959555502	906.437151122568	[298][M]-		1189	98	@M503.2972T15.1|-13C	0.039873973403088	0.971528999439367	0	-0.973415700061672	1.62372255703523e-07	1			0
M663.2184T11.5	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M663T693	663.218402127782	692.818089279456			486	93	@M583.2751T11.5|+2(NaCl)|@M615.212T11.5|+(CH4S)|@M617.2127T11.6|+(HCOOH)|+(H2O-CO)|@M660.2104T11.5|+13C3|+13C+18O|@M661.2095T11.5|+18O|+13C2|@M662.2152T11.5|+13C	0.144600579027546	0.974495974169307	0	2.21606403136072	0.174209057458914	0			0
M627.207T14.6	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M627T876	627.206972629999	875.88064585911	[422][M+3]-		52	NA		0.0796564780869424	0.974495974169307	0	-0.612623335804765	0.0015074669194786	1			0
M161.0092T1_1	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M161T59_1	161.009175504729	59.4277743281366			226	NA		0.0733763622941108	0.974495974169307	0	0.06964967235891	0.917758346870251	0			0
M325.9242T0.9	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M326T55	325.924249230396	54.5163526239635			1530	NA		-0.0724918380370507	0.974495974169307	0	0.357627937719323	0.172539179859308	0			0
M694.4302T17.6	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M694T1058	694.430175764621	1058.16322958171			2078	NA		0.0710221854994337	0.974495974169307	0	-0.195895989229886	0.612403585683679	0			0
M324.0937T0.9	metabolomics_plasma_c18acqui_neg	LAT	c18acqui	N-Glycolylneuraminic acid	CHEBI:62084	2	a,b	M324T56	324.093683144273	55.5990100029352		[M-H]- 325.098	105	NA		0.0699278009996949	0.974495974169307	0	-0.191289132912898	0.616365257304304	0			0
M182.9885T9.7	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M183T582	182.988530437142	582.290706403755			2170	NA		0.0639016044632985	0.974495974169307	0	-0.245508203253786	0.386791126726955	0			0
M589.671T14.7_1	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M590T883_1	589.67100195864	883.05602840886			508	NA		-0.0583100291578429	0.974495974169307	0	0.432911201845389	0.00411040680187446	1			0
M919.3864T0.8_2	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M919T48_2	919.38642362689	47.9124074048691		[M-H+NH3]- 903.357	18	NA		-0.0550047586222888	0.974495974169307	0	0.428741422292424	0.00114127251562098	1			0
M217.9007T0.7	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M218T43	217.900719634623	43.0016401873676		[3M-2H]2- 145.932	90	NA		-0.0511823029035856	0.974495974169307	0	0.216161330461626	0.298120599326606	0			0
M680.5222T14.5	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M681T867	680.522158787444	867.158643024138			2069	NA		0.0509962851785293	0.974495974169307	0	-0.11487598873353	0.710921053769814	0			0
M824.8094T0.8	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M825T48	824.809416400361	48.4348679273351		[M-H-C3H2O3]- 911.823	18	NA		0.0504818381001506	0.974495974169307	0	-0.191754196492044	0.375868867307135	0			0
