variableMetadata	set	gene	chromato	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag	name	formula	monoisotopic_mass	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	chebi_id	hmdb_id	pubchem_id	inchikey	inchi	WT.KO_fold	WT.KO_BH	WT.KO_signif	M.F_fold	M.F_BH	M.F_signif	oplsda_vip	biosigner	mixomics
M270.6437T213.05	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M271T213	270.643729780757	213.053604182469			3018	NA				NA										-0.120643789633885	0.801442909402345	0	-0.646338349006164	0.0938795356718741	0	0.161444893587066		0
M506.5098T331.54_1	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M507T332_1	506.509839482697	331.544077012104		[3M+H+Na]2+ 329.669	88	343	@M507.0112T331.53_3|-13Cdb|@M507.5123T331.56|-13C			NA										0.158564592497935	0.801662203775293	0	-0.177581111036908	0.682085701025904	0	0.991914463519784		0
M388.21T353.38	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M388T353	388.20997266991	353.375389973673			2638	NA				NA										0.0729885130275356	0.801662203775293	0	0.172281080340786	0.415704152574681	0	0.179112604114597		0
M201.5183T230.03_1	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M202T230_1	201.518274265396	230.028121988601			8	NA				NA										0.0718502293572936	0.801662203775293	0	0.285855943272557	0.189771782623003	0	0.151218976868789		0
M232.1019T81.71	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M232T82	232.101939630485	81.7134330388409	[261][M+1]+		2863	NA				NA										-0.0413754113169738	0.801662203775293	0	-0.0260430135595353	0.818833083746647	0	0.904846115453196		0
M292.1375T623.48	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M292T623	292.13747271932	623.478318903254			2984	NA				NA										-0.159331269442395	0.80178084735021	0	-0.763479189718275	0.127142185736552	0	0.0137173423521842		0
M547.3001T662.89_2	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M547T663_2	547.300101194817	662.892000821453		[M+Na]+ 524.316	3	386	@M546.7979T662.9_1|+13Cdb|@M547.8016T662.96_1|-13Cdb|@M548.3019T662.93_2|-13C|-15N|@M549.2998T662.94_2|-18O|-34S|-41K|-37Cl|@M550.3014T662.82_2|-13C-37Cl|-13C-34S			NA										-0.0686775435454692	0.802397316451046	0	-0.369983784229564	0.0942611292101496	0	0.0655334446179064		0
M341.5246T266.23	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M342T266	341.524587556972	266.226240554862			4384	NA				NA										-0.00514673146521005	0.802397316451046	0	-0.918201243258272	1.00503473850853e-06	1	0.24014344504995		0
M553.3521T877.38	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M553T877	553.352116354324	877.375704445211			4489	349	@M509.3258T880.3|+(C2H4O)|@M597.3787T875.56|-(C2H4O)|@M598.3822T875.56_3|-(C2H5O.)			NA										-0.179737852010648	0.803189726600432	0	-0.492469040338548	0.348260888692818	0	0.187248532665479		0
M278.8765T46.37	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M279T46	278.876483555905	46.3694866042613		[M+H-C4H8]+ 333.924	49	NA				NA										0.0653792366477823	0.803702183349501	0	-0.216456492797885	0.0703043926145866	0	0.951036023627855		0
M593.6009T859.98	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M594T860	593.600856917363	859.98376802851	[1032][M]+		2779	420	@M594.6043T860.03|-13C|@M620.6198T859.27|-(C2H3.)			NA										-0.218257327525297	0.803901103849671	0	-0.798878415581008	0.227105989845436	0	0.0611987309927399		0
M663.214T412.22_1	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M663T412_1	663.213953520637	412.224526197659		[M+Na]+ 640.216	38	478	@M726.2207T416.39_2|-Na-CH3CN			NA										0.231366760857972	0.804225911165439	0	-1.44204215042188	1.01742066496194e-05	1	0.936103794690889		0
M588.3084T628.28	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M588T628	588.308410729269	628.282896878762	[1024][M]+		2950	414	@M589.3128T628.08|-13C			NA										-0.0605258812697436	0.80510034985082	0	-0.744049473245308	0.00495417725237017	1	0.00871072331236017		0
M413.0176T287.01	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M413T287	413.017642694308	287.008613107988	[665][M+1]+		4228	NA				NA										0.0715638188892456	0.805160193683119	0	-0.186865002366028	0.200072494037663	0	0.819038084959658		0
M364.9326T1195.15	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M365T1195	364.932554466216	1195.14538212857	[570][M+2]+		3424	NA				NA										0.12630676693407	0.805514956475189	0	-0.319805720191635	0.221757703787289	0	0.697741030245139		0
M827.7865T422.81_1	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M828T423_1	827.786503706641	422.806111425218	[1348][M]2+		2148	552	@M828.288T422.87_4|-13Cdb			NA										0.231046384953672	0.805841908862032	0	-1.52160938041706	2.54104144265751e-06	1	0.966225022221467		0
M394.2969T561.87	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M394T562	394.296898521004	561.870373755003			68	NA				NA										0.182296194110871	0.805841908862032	0	0.236152333851985	0.656668686576453	0	0.58320355901951		0
M212.1268T346.39	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M212T346	212.126782777017	346.387980725038	[216][M]+		2608	58	@M194.1162T346.5|+(H2O)|@M195.1197T346.5|+(OH.)			NA										-0.0698168087156219	0.805841908862032	0	-0.327108914737135	0.139380341191474	0	0.063463257016753		0
M478.3134T871.33	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M478T871	478.313361690605	871.329530820132			3896	NA				NA										0.706084760971779	0.805869650026215	0	-2.14037015966358	0.11464629407234	0	0.906588977955811		0
M738.4776T815.93	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M738T816	738.477578587396	815.931725770424	[1254][M]2+		878	NA				NA										-0.205620455163883	0.805869650026215	0	-0.677805367094807	0.277410783594936	0	0.0737909308300834		0
M155.1551T243.8	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M155T244	155.155070527927	243.79514514951			71	NA				NA										0.198568034896727	0.805869650026215	0	0.251213476790365	0.664323607076712	0	0.410577601055765		0
M577.01T42.38	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M577T42	577.010019484967	42.3782694902519			49	NA				NA										-0.187751936251225	0.805869650026215	0	0.513620597743987	0.175335079553903	0	0.429839793620402		0
M524.6702T879.41	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M525T879	524.670174953406	879.414892712676			4459	368	@M568.6964T876.66|-(C2H4O)			NA										-0.180847491759938	0.805869650026215	0	-0.536273112084816	0.320585382182649	0	0.200237505591505		0
M310.1772T78.79	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M310T79	310.177190109696	78.785171003127			2898	NA				NA										0.156455787733492	0.805869650026215	0	-0.208954768083357	0.614788986065346	0	0.546637691759211		0
M272.0354T418.07	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M272T418	272.035351835952	418.074672210736			2080	NA				NA										-0.121418229334704	0.805869650026215	0	0.0427076819444707	0.927704395211793	0	0.37094534399062		0
M134.4249T75.04_44	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M134T75_44	134.424917723593	75.0445176399502			1	NA				NA										-0.117412529546728	0.805869650026215	0	0.141003168000129	0.662679423294446	0	0.591334184547983		0
M969.1426T458.94_6	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M969T459_6	969.142581293589	458.942960116345			4	NA				NA										-0.102760234573994	0.805869650026215	0	-0.679122513336964	0.0542507887419501	0	0.026204958234949		0
M160.0268T114.07_12	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M160T114_12	160.026797932092	114.074535830003			6	NA				NA										-0.142691278046746	0.806346179897116	0	0.392564400740858	0.172460911501311	0	0.0930025243709998		0
M549.2803T641.36	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M549T641	549.280343677591	641.360896984018	[949][M+1]+		2272	325	@M527.2983T641.42|+Na|@M548.2768T641.43|+13C|@M550.2829T641.37|-13C			NA										-0.0605616456813962	0.806366473331937	0	-0.823748527701241	0.00350547713491658	1	0.133291553581163		0
M594.6162T325.24_1	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M595T325_1	594.616223698006	325.235243869831			1157	NA				NA										0.172494621562773	0.807093625574467	0	-0.426464004022343	0.24280762276118	0	1.12822051145137		0
M201.1692T229.84_12	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M201T230_12	201.169214812447	229.837235423862			8	NA				NA										-0.175929473781238	0.807898207727904	0	0.513316844556407	0.138993023366954	0	0.588676980134716		0
M291.1466T284.26	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M291T284	291.146605554768	284.260390403905		[M+Na]+ 268.153	101	NA				NA										-0.100160500869961	0.807898207727904	0	-0.489358860053022	0.130866489228446	0	0.321698483690637		0
M710.1049T422.91_5	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M710T423_5	710.104900322758	422.909236578701			2125	NA				NA										0.215990560145238	0.807993666314476	0	-1.56883085698368	1.24056547863551e-07	1	0.938691154745957		0
M126.4995T75.05_31	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M126T75_31	126.499497137932	75.0519214998966		[M+K]+ 87.5325	1	NA				NA										-0.155904666634598	0.807993666314476	0	0.190399664710085	0.658735711232773	0	0.332885743011283		0
M558.2983T662.85	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M558T663	558.298286963327	662.848772560668	[968][M]+	[M+K]+ 519.334	3	NA				NA										-0.0630816944370629	0.807993666314476	0	-0.294177644930478	0.145869637478807	0	0.0465886742382038		0
M160.0617T114.05_13	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M160T114_13	160.061681777177	114.045084016672		[M+Na]+ 137.073	6	NA				NA										0.112682804971085	0.809687070492031	0	-0.0735917746321508	0.841020466595135	0	0.72470245082991		0
M888.5759T677.37	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M889T677	888.575887279594	677.369525468966	[1408][M]+		2586	NA				NA										0.765127151742414	0.810414738240015	0	-1.77712812778849	0.289091423632276	0	0.870800197756488		0
M333.0767T238.02	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M333T238	333.07672798256	238.022067220832			71	NA				NA										-0.531204533544253	0.810414738240015	0	0.86232836820183	0.51762948976635	0	0.308865313622817		0
M171.955T114.07_6	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M172T114_6	171.954974567128	114.065911550022		[M+K]+ 132.984	6	NA				NA										-0.167758731143902	0.810414738240015	0	-0.0553821299610568	0.90399689519815	0	0.175691655234643		0
M877.7916T381.82	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M878T382	877.791578234522	381.815683230317			703	NA				NA										-0.12421269933753	0.810414738240015	0	-0.226796503421699	0.540630356452091	0	0.308879964242468		0
M164.4502T114.06_26	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M164T114_26	164.45020150503	114.063794079462			195	NA				NA										-0.104525976874841	0.810414738240015	0	-0.069306705447163	0.816664523774319	0	0.0347120375358463		0
M213.124T62.74	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M213T63	213.124030383751	62.7430231591909		[M+H]+ 212.121	26	NA				NA										0.188047346602994	0.810615238984913	0	-0.774407460451815	0.0159196798661815	1	1.07954847911852		0
M227.1291T336.99	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M227T337	227.129058122716	336.992191258079	[242][M+2]+		88	NA				NA										0.117346209756857	0.810793408434712	0	-0.0448623154718852	0.92082733541936	0	0.746441071603125		0
M224.0565T363.64	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M224T364	224.056535477772	363.644063137647			79	NA				NA										0.860049016335148	0.811344241094857	0	-0.314312234494235	0.926266641749037	0	0.986357041430352		0
M296.296T830.28	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M296T830	296.295952384046	830.276569726539	[442][M]+		812	NA				NA										-0.145130681347993	0.812020572106884	0	-0.329969443890963	0.455782129880321	0	0.3251764414548		0
M394.1993T369.16	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M394T369	394.199281086932	369.158433462722		[M+H-CH2]+ 407.208	79	NA				NA										-0.127248621306277	0.812054865995148	0	-0.00521986450920586	0.971678350123513	0	0.351233560766758		0
M231.085T142.6	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M231T143	231.08503628666	142.596988221615		[M+Na]+ 208.096	87	NA				NA										0.079118201374337	0.812054865995148	0	0.0576103851043293	0.800794669666743	0	0.679276804265657		0
M156.0774T43.08	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M156T43	156.077403597836	43.0806737793557	[102][M]+	[M+H]+ 155.07	49	40	@M178.0593T44.76|-Na|@M200.0414T44.67|-2Na	L-Histidine	C6H9N3O2	155.06948	C00135	Amino acid metabolism|Metabolism of other amino acids	Histidine metabolism|beta-Alanine metabolism	Carnosine|beta-Alanine	CHEBI:15971	HMDB00177	CID6274	HNDVDQJCIGZPNO-YFKPBYRVSA-N	InChI=1S/C6H9N3O2/c7-5(6(10)11)1-4-2-8-3-9-4/h2-3,5H,1,7H2,(H,8,9)(H,10,11)/t5-/m0/s1	0.0393605556867378	0.813513801320035	0	0.151181660436894	0.227105989845436	0	0.385288727710309		0
M291.057T293.01	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M291T293	291.057047763413	293.013200629958		[3M+2Na-H]+ 82.0396	84	10	@M202.0485T293.06|+(C2H3NO3)			NA										0.856954581916707	0.81401281169818	0	-0.745305955095342	0.779460946339179	0	0.276860778494342		0
M552.2955T445.03	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M552T445	552.295495513103	445.033366192714	[955][M]+		1939	NA				NA										0.250600170703665	0.81401281169818	0	-0.833877852502944	0.0803211660637207	0	1.10846422800366		0
M201.1099T229.83_9	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M201T230_9	201.109880419393	229.828538603078			8	NA				NA										-0.125939617473909	0.81401281169818	0	0.220014349800486	0.485179588880937	0	0.441025339913321		0
M137.3446T198.49_7	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M137T198_7	137.344593401244	198.491288534841		[M+K]+ 98.3832	13	NA				NA										0.0995084989020949	0.814164401752399	0	-0.145506282760458	0.581622641971591	0	0.00653437009081259		0
M622.6188T416.49_1	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M623T416_1	622.618834045577	416.493091156045			2107	NA				NA										0.247091679341279	0.814404215629123	0	-1.45837659521324	7.16259744469187e-05	1	0.865339250830126		0
M874.4793T424.34_4	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M874T424_4	874.479305724569	424.343038172543	[1402][M]2+	[3M+2H]2+ 582.301	38	NA				NA										-0.183397988541861	0.814404215629123	0	-0.0427712553492778	0.927412840391488	0	0.266545420989722		0
M254.103T65.94	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M254T66	254.102989122556	65.9356162468564		[M+K+NaCOOH]+ 147.153 [M+Na+NaCOOH]+ 163.125	18	103	@M222.0802T62.34|+(CH3OH)|@M272.1136T65.6|-(H2O)			NA										0.165329823658448	0.814404215629123	0	0.212461274349113	0.67088791777234	0	0.664756340974582		0
M459.2817T591.9	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M459T592	459.281676685073	591.896984306067			776	122	@M415.2555T592.83|+(C2H4O)			NA										-0.215194145007359	0.814701537809231	0	-0.339293941039848	0.604520952285691	0	0.241686136309467		0
M788.9315T409.82_1	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M789T410_1	788.931453196114	409.818042254115		[3M+2H]2+ 525.283 [M+H]+ 787.924	109	540	@M789.4332T409.83_2|-13Cdb|@M789.9347T409.82_1|-13C			NA										-0.14101942792232	0.814701537809231	0	0.122583062867609	0.780072205737328	0	0.430583175865778		0
M170.5341T114.06_1	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M171T114_1	170.534124077158	114.060624120427			6	NA				NA										0.137350268785614	0.814701537809231	0	-0.352165430836822	0.233611305166861	0	0.758908197075709		0
M146.0816T199.5	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M146T200	146.081582342706	199.502664257249			13	NA				NA										-0.0765459762025351	0.814701537809231	0	-0.106184409210556	0.649827732193226	0	0.226427965757972		0
M402.2144T284.11	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M402T284	402.214422906785	284.111466262084		[M+H]+ 401.208	101	NA				NA										-0.0750560558032642	0.814701537809231	0	-0.00616078843508561	0.961827591542472	0	0.159177245624298		0
M158.1182T57.82	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M158T58	158.118177967061	57.8186634430001		[M+Na]+ 135.126 [M+H-HCOOH]+ 203.117	33	NA				NA										0.0899752522933888	0.81473342759102	0	-0.466121239956244	0.000962366879826931	1	0.842759936031528		0
M559.2998T661.1	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M559T661	559.29975783023	661.104670661505	[968][M+1]+		167	NA				NA										-0.0968328130992688	0.81523090894155	0	-0.131010953196377	0.658294128888972	0	0.323047696656846		0
M209.8668T229.84_2	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M210T230_2	209.866768978159	229.835350679528			8	NA				NA										-0.149520487199391	0.815782725882403	0	0.342853387397556	0.309673807094193	0	0.550533407193911		0
M387.1844T785.54	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M387T786	387.184383448606	785.542900898826		[M+K+NaCOOH]+ 280.239 [M+K]+ 348.227	17	NA				NA										0.626854453439714	0.816033374870751	0	-1.60250642938245	0.239438109831739	0	0.824234239729455		0
M393.1458T95.74	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M393T96	393.145808976286	95.7446045117817		[2M+K]+ 177.099	4147	NA				NA										-0.195077519112354	0.816033374870751	0	0.55782814463141	0.168052819902249	0	0.7046646750292		0
M563.5533T800.81	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M564T801	563.553290811405	800.805987778364	[979][M]+	[2M+H]+ 281.273	5	352	@M564.5567T800.81|-13C|@M565.56T800.81|-18O|-13C2|@M566.5635T800.85|-13C3|-13C-18O			NA										-0.163536202261433	0.816033374870751	0	-0.434478421959078	0.391915987334159	0	0.173394156273816		0
M205.3857T230.19_5	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M205T230_5	205.385684544031	230.185896706572			8	NA				NA										0.124550226570303	0.816033374870751	0	0.0293157270260878	0.927412840391488	0	0.609698404654007		0
M87.0445T114.32	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M87T114	87.044490393448	114.319229225047			194	NA				NA										0.0952688100335202	0.816033374870751	0	0.283263478476055	0.342811340813789	0	0.0547443470450194		0
M542.3238T662.72	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M542T663	542.323821783053	662.715584292371	[932][M]+	[M+Na]+ 519.334	3	380	@M543.3273T662.81|-13C			NA										-0.0597489249344498	0.816033374870751	0	-0.349279311881244	0.0939190637413072	0	0.0912150242080958		0
M128.97T74.98_26	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M129T75_26	128.970017940397	74.9762837101295		[M+K]+ 90.0057	1	NA				NA										-0.119165678014831	0.81680182892123	0	0.204308902386465	0.500671843614188	0	0.371576141888631		0
M261.1244T325.62	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M261T326	261.124383735754	325.616604610029	[333][M]+	[M+H]+ 260.119	28	98	@M219.1138T322.14|+(C2H2O)|@M262.1278T325.62|-13C			NA										0.490473608562048	0.817092991582144	0	-1.48667644959455	0.135301712939614	0	1.11305133129569		0
M119.05T66.62	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M119T67	119.049988113057	66.6188799686545			18	NA				NA										0.23968800868048	0.817092991582144	0	-0.283351638145065	0.683453581718121	0	0.515978312139492		0
M291.6481T657.97	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M292T658	291.648061789496	657.969477176962		[M+H+K]2+ 543.334	20	NA				NA										-0.135706847337099	0.817092991582144	0	0.296454688466458	0.347244427122051	0	0.266107592895172		0
M567.327T658.31	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M567T658	567.3270087831	658.311099297199	[988][M+1]+		20	381	@M545.3452T658.39|+Na|@M566.3236T658.27|+13C			NA										-0.111667403474424	0.817092991582144	0	0.111223586007977	0.746353740292354	0	0.193386377935052		0
M506.3263T631.7	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M506T632	506.326252337974	631.703719140561	[847][M]+		2303	309	@M507.3292T631.5|-13C			NA										-0.0839823343628261	0.817092991582144	0	-0.633135284756172	0.0462215466516796	1	0.0980681054711416		0
M440.2431T410.49	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M440T410	440.243096656905	410.487625994476			38	293	@M441.2465T410.44|-13C|@M462.2261T409.53|-Na			NA										-0.0752542362825785	0.817092991582144	0	-0.487728393797159	0.07258485415114	0	0.098674855860033		0
M310.1555T713.66	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M310T714	310.155498300788	713.661593925569	[481][M]2+		7	203	@M310.6572T713.84_1|-13Cdb|@M311.1532T713.85_2|-15N			NA										-0.0586311153312451	0.817092991582144	0	-0.361625954806595	0.0833192429781546	0	0.0435025447915617		0
M231.0986T81.87	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M231T82	231.098567787337	81.8692051147215	[261][M]+		2799	NA				NA										-0.0508646342716546	0.817092991582144	0	0.0534819575087795	0.73050681156184	0	0.811180587096139		0
M288.6344T650.46	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M289T650	288.634433466898	650.464258355932	[421][M]2+		2305	NA				NA										-0.0594057205875878	0.817225351164772	0	-0.248844588094041	0.206500667099226	0	0.035971037376283		0
M915.4826T1173.63	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M915T1174	915.482594170235	1173.62913395202			3796	NA				NA										0.613504067686597	0.817591283331647	0	-1.09817852775898	0.481894250261411	0	0.482513943113996		0
M440.2272T321.72	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M440T322	440.227248818739	321.722956888262	[728][M]2+		28	NA				NA										0.0925029140861486	0.817801487846431	0	-0.268936006959064	0.162157697215901	0	0.81546392739337		0
M140.9808T49.36	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M141T49	140.980759416026	49.3569553421942			1215	NA				NA										-0.0432935903047582	0.817801487846431	0	-0.325433392213	0.0475873367735539	1	0.149357819060258		0
M202.0719T86.71	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M202T87	202.071918873402	86.7055160402101			2842	NA				NA										-0.129341427662144	0.818225935033383	0	0.0500564885278436	0.923002471068271	0	0.351608322741292		0
M146.093T53.4	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M146T53	146.092959449777	53.3958340614114		[M+H]+ 145.082	33	NA		4-Guanidinobutanoic acid;4-Guanidinobutyric acid	C5H11N3O2	145.08513	C01035	Amino acid metabolism	Aginine and Proline metabolism	Pustrescine	CHEBI:15728	HMDB03464	CID500	TUHVEAJXIMEOSA-UHFFFAOYSA-N	InChI=1S/C5H11N3O2/c6-5(7)8-3-1-2-4(9)10/h1-3H2,(H,9,10)(H4,6,7,8)	0.105100529779374	0.818225935033383	0	-0.040154605694779	0.924189770627452	0	0.510988276707363		0
M207.3772T229.82_17	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M207T230_17	207.377234762488	229.819199589946		[M+H]+ 206.361	8	NA				NA										0.0672862134663728	0.818225935033383	0	0.502937709979971	0.0487906275760555	1	0.159444783065738		0
M537.269T641.12_2	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M537T641_2	537.268963244641	641.123760529293	[919][M+1]2+		2267	378	@M536.7665T641.12_1|+13Cdb|@M538.2706T641.19|-13C|-15N|@M539.2671T641.14_2|-34S|-41K|-37Cl			NA										0.753220296008717	0.818235081038178	0	-2.79921795842896	0.046550472242859	1	0.601361225145241		0
M714.8109T426.36_3	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M715T426_3	714.81090590346	426.363707564854		[M+H]+ 713.803	38	NA				NA										0.169057057155232	0.818235081038178	0	-1.01445190611023	6.83359796481615e-05	1	0.999120215321988		0
M410.9179T42.87	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M411T43	410.91792391555	42.8721620910414	[657][M+2]+		49	88	@M408.9208T42.87|+34S|+41K|+37Cl			NA										0.0903196717235932	0.818235081038178	0	-0.188782194641021	0.380619307184159	0	0.724434603127626		0
M208.7339T229.83_4	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M209T230_4	208.733856293956	229.827867053182		[M+K]+ 169.763 [M+Na]+ 185.737 [M+H]+ 207.719	8	NA				NA										0.0766755721228431	0.818961164489399	0	0.290990909628857	0.2502764875936	0	0.469209106387254		0
M151.0359T39.45	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M151T39	151.035896825239	39.4468715859703	[97][M]+	[M+Na]+ 128.051	14	5	@M110.0093T39.44|+(CH3CN)|+(C2H3N)|@M152.0367T39.46|-13C|-15N|@M153.0334T39.45|-34S|-41K|-37Cl|@M154.0369T39.38|-13C-37Cl|-13C-34S			NA										0.0827337297482842	0.819670350410938	0	-0.159362167849292	0.441733420392023	0	0.781899228384638		0
M343.1511T67.24	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M343T67	343.15112579404	67.2388193793841			18	NA				NA										0.153616183683098	0.820194015501518	0	-0.887810068980107	0.000167428035396284	1	1.24254560591213		0
M575.9393T43.37	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M576T43	575.939312056454	43.3667749598799		[3M+K]+ 178.988 [3M+K]+ 178.988	49	NA				NA										0.135360425758252	0.820194015501518	0	0.246466514874072	0.563245914600786	0	0.123400701610219		0
M287.1479T362.83	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M287T363	287.147883823047	362.834996441206		[M+Na]+ 264.16	79	NA				NA										0.0814981817497351	0.820194015501518	0	-0.0713740226702644	0.78361408716262	0	0.544466908768205		0
M217.1192T80.87	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M217T81	217.11924649575	80.8678222511434			2854	NA				NA										-0.0745189497129903	0.820194015501518	0	-0.427535928986615	0.107520670107523	0	0.106155198751759		0
M130.6556T74.93_9	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M131T75_9	130.655640308148	74.9256404524714		[M+Na]+ 107.674	1	NA				NA										-0.12596041552375	0.821538800846422	0	-0.178843528561671	0.653814941721432	0	0.386028663812228		0
M289.1261T629.46_2	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M289T629_2	289.126147989225	629.457565961319	[421][M+1]2+		2343	170	@M286.1227T629.42|+13C+37Cl|+13C+18O|+13C+34S|@M288.6245T629.37_1|+13Cdb			NA										-0.131573900176996	0.821608913861283	0	-0.484526861494142	0.267758943405631	0	0.108399459306932		0
M210.5291T229.87_1	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M211T230_1	210.529110676064	229.865634103689	[208][M+3]2+		8	NA				NA										0.0608643702660121	0.821608913861283	0	0.273619458834821	0.187908708622314	0	0.229451880481673		0
M129.664T75.09_8	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M130T75_8	129.664014846169	75.0891583147861		[M+H]+ 128.665	1	NA				NA										-0.106788747943742	0.822708532968358	0	0.363761316091384	0.0841802508579991	0	0.573704019674488		0
M701.5849T355.39	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M702T355	701.58494508545	355.394656754037			4213	NA				NA										0.184995296176941	0.82361040977375	0	-0.349885243172842	0.459917634423141	0	0.74588199319111		0
