variableMetadata	chromato	name	chebi_id	limma2ways_WT.LAT_diff	limma2ways_WT.LAT_BH	limma2ways_WT.LAT_signif	limma2ways_M.F_diff_LAT	limma2ways_M.F_BH_LAT	limma2ways_M.F_signif_LAT	limma2ways_WT.MX2_diff	limma2ways_WT.MX2_BH	limma2ways_WT.MX2_signif	limma2ways_M.F_diff_MX2	limma2ways_M.F_BH_MX2	limma2ways_M.F_signif_MX2	OPLSDA_VIP-pred_LAT	OPLSDA_VIP-pred_MX2	biosign_plsda_LAT	biosign_forest_LAT	biosign_svm_LAT	biosign_plsda_MX2	biosign_forest_MX2	biosign_svm_MX2	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	hmdb_id	pubchem_id	formula	monoisotopic_mass	inchikey	inchi	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag
M334.1623T99.98	c18hyper			-0.297095155636814	0.570357169490623	0	-0.0569631331311005	0.825331096361863	0	-0.535898340537521	0.459613441825043	0	-0.0355320284669514	0.980165882616421	0	1.23795693593476	1.3595475996593	E	E	E	E	E	E								NA			M334T100	334.162290856741	99.9751748055041			4149	NA	
M334.1625T184.58	c18hyper			0.129725269519865	0.949459542826132	0	-0.631736520367632	0.302820571258914	0	-0.22539946128661	0.895281879570062	0	-0.778756737958343	0.173795740981703	0	0.672710995019334	0.252121784408406	E	E	E	E	E	E								NA			M334T185	334.16248014414	184.584673233046			4038	NA	
M334.1876T145.24	c18hyper			0.397102386805274	0.515165928965415	0	0.0909559097014139	0.73462840071954	0	0.135218194866635	0.900108357112578	0	0.0142532119177297	0.989727016244777	0	1.63128716846851	0.254870017515429	E	E	E	E	E	E								NA			M334T145	334.187641875159	145.236745703593			87	NA	
M334.2106T520	c18hyper			0.319495689569116	0.570357169490623	0	0.722614501023815	0.0248697194860629	1	-0.102060804577125	0.881269594677919	0	0.465654239222744	0.12162940575695	0	0.694598820647328	0.427832946445036	E	E	E	E	E	E								NA			M334T520	334.210643646984	520.001750756263	[522][M+1]+		1657	NA	
M334.897T380.14_1	c18hyper			-0.310578332329804	0.283767208679557	0	-1.08925275183564	3.55325478065618e-08	1	-0.230356823545032	0.63317825783764	0	-0.895975650966323	7.70969560680252e-07	1	0.657872083517958	1.14030939585245	E	E	E	E	E	E								NA			M335T380_1	334.896989084433	380.140490292345			592	NA	
M334.9667T62.9	c18hyper			0.172321402531065	0.619093662086162	0	-0.0218985451700568	0.972454268417497	0	0.0313555903114935	0.953541759611043	0	-0.0432862695883269	0.848899315140161	0	1.34384133405239	0.207544352301094	E	E	E	E	E	E								NA			M335T63	334.966694896857	62.9040533219011		[M+K]+ 296.001	26	NA	
M335.0236T405.31	c18hyper			0.50981736723948	0.782152220275262	0	2.17518679352557	0.0773138410652322	0	0.386477774315511	0.961228233277239	0	2.89359101004219	0.098860181507573	0	0.161101635431926	0.393003667769329	E	E	E	E	E	E								NA			M335T405	335.023622727673	405.311747116841		[M+H]+ 334.017	112	NA	
M335.0462T444.73	c18hyper			-1.08784108720474	0.676218697049016	0	-1.13153608622902	0.480430131589805	0	-0.264325963815434	0.847959644400247	0	0.104014456452882	0.87762075298143	0	0.817344484242249	0.494962880250215	E	E	E	E	E	E								NA			M335T445	335.04623514222	444.730950522148			1919	NA	
M335.9785T62.95	c18hyper			0.18923812744676	0.559721010581392	0	0.0451345412849236	0.781432984184493	0	0.0159197653555623	0.977067120576075	0	0.0393172027009747	0.86401179185733	0	1.3333609123469	0.233719876498887	E	E	E	E	E	E								NA			M336T63	335.978525193475	62.9493129439917	[527][M]+	[M+H]+ 334.971	26	NA	
M335.9819T198.74	c18hyper			0.503106466967406	0.559721010581392	0	-0.119409633273051	0.883748799556913	0	-0.134060431070615	0.903859531007194	0	-0.0728854854862657	0.895293942415117	0	1.22819066099931	0.753194595233534	E	E	E	E	E	E								NA			M336T199	335.981865187925	198.744980335142			373	NA	
M335.9854T48.58	c18hyper			-0.010993796273425	0.979622304215446	0	0.446776733897051	0.331646119875767	0	0.286675688046856	0.454423669824216	0	0.356980982971718	0.060270179266768	0	0.0156266302234823	1.3303852627756	E	E	E	E	E	E								NA			M336T49	335.985419402339	48.5771806956499			1402	NA	
M336.157T183.1	c18hyper			-0.201776579120793	0.57329967194546	0	-0.7428793912537	0.00104257044262938	1	0.212585888412354	0.752927336811333	0	-0.750193442321482	0.00810729536547108	1	0.267742758166284	0.563724849329432	E	E	E	E	E	E								NA			M336T183	336.156990226601	183.103774436333			4039	NA	
M336.2263T471.08	c18hyper			1.82286239574562	0.537034576638703	0	-0.741311879482172	0.71773660352092	0	2.33418998084548	0.281846668082079	0	-0.782018871149539	0.564016404830886	0	1.9323339277175	2.37086366655451	E	E	E	E	E	E								NA			M336T471	336.22633642331	471.081637816991	[526][M+1]+		4	NA	
M336.2523T540.35	c18hyper			0.379507029898436	0.655729847935118	0	-0.229493081601271	0.711852395948419	0	-0.150100688357933	0.894875710826723	0	-0.225584172345604	0.624860983666755	0	1.19227064570242	0.581087177031868	E	E	E	E	E	E								NA			M336T540	336.252322763586	540.350152794435			1658	NA	
M336.9821T62.94	c18hyper			0.154028136864405	0.68002817130537	0	0.170052994836199	0.460508939248856	0	-0.0239739772334833	0.965986784325131	0	0.233862227420095	0.33994318819536	0	0.712029865677254	0.059237485891803	E	E	E	E	E	E								NA			M337T63	336.982097011478	62.9436178070661	[527][M+1]+		26	NA	
M337.0186T287.03	c18hyper			0.0949719702870659	0.783955939229073	0	-0.206223781672579	0.20718540446152	0	0.0468866990630907	0.912821584389711	0	-0.123297640858819	0.510006533120394	0	0.901114117143333	0.417786499996161	E	E	E	E	E	E								NA			M337T287	337.018572004848	287.026110572734			101	NA	
M337.0552T179.67	c18hyper			0.421714326849051	0.856409557778395	0	0.704386008658496	0.653654339339723	0	1.17004445845954	0.454423669824216	0	0.588365825425313	0.540233715966312	0	0.682440245007541	1.89543109160128	E	E	E	E	E	E								NA			M337T180	337.055161299697	179.673532081324			131	NA	
M337.1173T477.23	c18hyper			0.236706092944873	0.778941199680109	0	-0.397420034044957	0.354580886778433	0	0.422833372020213	0.681696837290977	0	-0.113349432677424	0.799653751200039	0	1.21803059977024	1.82677262395792	E	E	E	E	E	E								NA			M337T477	337.117314641033	477.228562031038			3962	NA	
M337.1411T244.95	c18hyper			-0.420782563556244	0.636705156217292	0	0.471147029657914	0.354580886778433	0	-0.827215602714249	0.150734874457032	0	0.215879424142718	0.601218622176852	0	0.973721632655113	2.12028335975016	E	E	E	E	E	E								NA			M337T245	337.141055695135	244.947380482783		[M+H]+ 336.136	3315	NA	
M337.2535T488.97	c18hyper			2.40884844619342	0.559721010581392	0	3.26406154660739	0.139385487723963	0	0.176530560893299	0.980802364394166	0	0.478885928216672	0.888463733260961	0	1.19166761680391	0.257815493168659	E	E	E	E	E	E								NA			M337T489	337.253460524112	488.971411248672			37	NA	
M337.2749T636.35	c18hyper			-0.0738086299062743	0.8774925142017	0	-0.78998656724495	0.0641116628430689	0	-0.320943553323344	0.778737215381214	0	-0.717464900502236	0.0824682960852526	0	0.0652734895464485	0.582764981817867	E	E	E	E	E	E								NA			M337T636	337.274922580402	636.348004369143	[532][M]+		2330	NA	
M337.6347T641.32	c18hyper			-0.150152217041057	0.699288166790852	0	-0.464850387660272	0.0616300283551315	0	0.00671064436456703	0.980802364394166	0	-0.235102590830531	0.444160837254468	0	0.440394044482897	0.157881574305258	E	E	E	E	E	E								NA			M338T641	337.634721220809	641.315287053463			2217	NA	
M337.9065T48.35_1	c18hyper			-0.140452491136525	0.722888686448968	0	0.250188772411336	0.196489330665042	0	-0.104968047611198	0.784289975201385	0	0.331476739572581	0.0442463512738645	1	0.864353625936868	0.195385569420072	E	E	E	E	E	E								NA			M338T48_1	337.906542417262	48.3524393724095			1404	NA	
M338.0886T100.98	c18hyper			7.31912224539775	0.188915882002064	0	-4.98639738587894	0.0606034446118391	0	6.92639225611021	0.0145728112889907	1	-3.864082790814	0.0857026047754018	0	2.7867319606232	2.27588133967592	E	E	B	E	E	A								NA			M338T101	338.088550057031	100.984178748098		[M+Na+NaCOOH]+ 247.115	69	NA	
M338.089T301	c18hyper			6.46174186082545	0.245982631332296	0	-3.79465801603532	0.182331644075367	0	5.3613116049464	0.0843024939530095	0	-3.27811200223609	0.161617789808984	0	2.67761969437043	1.80931477080695	E	E	B	E	E	B								NA			M338T301	338.088985759459	301.002499120698			9	NA	
M338.1364T271.62	c18hyper			-0.21989004347742	0.576501410264118	0	-0.299025277608271	0.171875625710502	0	-0.0620707257155448	0.912821584389711	0	-0.0384429940051305	0.890420856101878	0	0.783345748464326	0.225152843194691	E	E	E	E	E	E								NA			M338T272	338.136367614166	271.618459699738			4306	NA	
M338.1391T60.82	c18hyper			0.41441271014734	0.519101975742835	0	-0.661820770051293	0.016652697113057	1	0.187806775169305	0.811354558505343	0	-0.405748011538519	0.262330230698018	0	1.60024944018602	0.537132195514589	E	E	E	E	E	E								NA			M338T61	338.139053675571	60.8236040943202		[M+H-HCOOH]+ 383.138	26	NA	
M338.2782T636.09	c18hyper			0.0162717320433927	0.979399025535497	0	-0.56896838406505	0.232871169460389	0	-0.0683859689505777	0.97392654143668	0	-0.502704122808074	0.349332888739932	0	0.243152147905109	0.0931659178652806	E	E	E	E	E	E								NA			M338T636	338.278173731356	636.085679179299	[532][M+1]+		2331	NA	
M338.8129T388.65	c18hyper			-0.233761338896475	0.593465607576013	0	0.285750834960821	0.21323861970323	0	-0.00821348726134374	0.953266762097801	0	0.705413027575846	0.000106212396677677	1	1.45390042685086	0.185668416338397	E	E	E	E	E	E								NA			M339T389	338.812888028797	388.645322718245			597	NA	
M338.9395T49.11	c18hyper			-0.138127427395027	0.662360348934617	0	-0.244021171639115	0.203841288146474	0	-0.215072983142884	0.758288519314096	0	-0.011603360248241	0.994028458235569	0	0.66261954932181	1.21141281034658	E	E	E	E	E	E								NA			M339T49	338.939538543461	49.1134376965104			1406	NA	
M338.967T1195.21	c18hyper			0.212542084952785	0.698163968552774	0	-0.434853785583442	0.0976276636325934	0	-0.0394865911154074	0.966296639269186	0	-0.134353747183814	0.668141108583031	0	1.21713008239503	0.0126385923259613	E	E	E	E	E	E								NA			M339T1195	338.967045634638	1195.20610645922			3421	NA	
M339.0055T515.07	c18hyper			0.0508302459884646	0.847321983244824	0	-0.0752872215102656	0.621896532412242	0	0.11791117462937	0.727212711960362	0	-0.0314336152190631	0.826172548174067	0	0.418418014388869	1.04100637477504	E	E	E	E	E	E								NA			M339T515	339.005514492039	515.065607295834			3854	NA	
M339.2907T677.3	c18hyper			-0.0492523372593006	0.909248304312252	0	-0.749602376758835	0.0837552948901655	0	-0.108424247806521	0.939396196004802	0	-0.50622170564316	0.221962244824365	0	0.145754744170409	0.0199635986820542	E	E	E	E	E	E								NA			M339T677	339.290676658536	677.295450057272			2576	NA	
M339.9037T48.32	c18hyper			-0.0309392898165317	0.977367944739708	0	0.271762285591437	0.173037025357098	0	0.0753898233434267	0.896931241665106	0	0.38323365570516	0.0212627367502811	1	0.202921926372079	0.536523610019514	E	E	E	E	E	E								NA			M340T48	339.903705211326	48.3202572723632			1407	NA	
M340.0491T48.5	c18hyper			-0.507024048027123	0.648365900372314	0	0.0864265765124355	0.955615431500901	0	-1.03930283022865	0.770289124640539	0	1.07766915397964	0.487430824551889	0	0.979319239196658	1.00500086169405	E	E	E	E	E	E								NA			M340T49	340.049132328516	48.5009151225078			1408	NA	
M340.1039T320.73	c18hyper			9.99370972718816	0.00771875842445323	1	-5.48833671595048	0.0344114177817289	1	11.7751998920963	7.05814796930952e-05	1	-3.62644943622084	0.0824682960852526	0	3.28634774987771	3.21147463998312	A	S	S	S	B	S								NA			M340T321	340.103896079417	320.725560187977			1099	NA	
M340.16T89.4	c18hyper			2.14169943596682	0.511071893044592	0	2.81327121249484	0.0606034446118391	0	2.8202808309825	0.312458463197274	0	2.9212543101524	0.0742723296034726	0	1.24192300610302	2.20641410383679	E	E	C	E	E	E								NA			M340T89	340.160045858368	89.4014681104612			2906	NA	
M340.1743T335.44	c18hyper			0.0452675163214025	0.90523347384526	0	0.0354970250236857	0.884147747445673	0	-0.53851742275741	0.3077124225691	0	-0.108958384198869	0.827802565176826	0	0.0368386528904052	1.853615636261	E	E	E	E	E	E								NA			M340T335	340.174310544288	335.435975840055		[M+Na]+ 317.181	88	NA	
M340.7836T46.97_1	c18hyper			0.155860126670685	0.775445623841385	0	-0.432991359575528	0.0598358241119891	0	0.137509051341446	0.766911331481383	0	-0.422125747264692	0.0267068583558849	1	1.29624878017017	0.550476864967392	E	E	E	E	E	E								NA			M341T47_1	340.78360436878	46.9725706861889		[M+K]+ 301.82	90	NA	
M340.9532T47.46_2	c18hyper			-0.186900546456432	0.578442065208271	0	-0.0745850278009996	0.688929976384106	0	-0.171181406978079	0.700131437248646	0	0.180624568843143	0.32224395176508	0	1.40337092573708	1.32710740048593	E	E	E	E	E	E								NA			M341T47_2	340.953155994178	47.4591406901897			1409	NA	
M340.9761T515.07_1	c18hyper			0.021014631924924	0.920970450294069	0	-0.0361123022840442	0.754264906653383	0	0.037934704752022	0.87004518790264	0	0.00544101456626045	0.976762715901696	0	0.504745363750353	0.674221794375743	E	E	E	E	E	E								NA			M341T515_1	340.976137934161	515.065607295834	[539][M]+		85	NA	
M341.0016T514.98_2	c18hyper			0.0651032309357511	0.792556967821212	0	-0.0751043812674208	0.612813836405323	0	0.055477873007959	0.847959644400247	0	-0.029395740216529	0.836525095783821	0	0.678065447568354	0.4763533283769	E	E	E	E	E	E								NA			M341T515_2	341.001584604802	514.980865339158		[M+K]+ 302.042 [M+Na]+ 318.016	85	NA	
M341.1125T383.66	c18hyper			-0.540355119643671	0.590054065947735	0	-0.539455020657764	0.335697610880021	0	0.000161596430620747	0.993806128148925	0	-0.286853240396862	0.644137555266486	0	0.800352297766094	0.00350712410868704	E	E	E	E	E	E								NA			M341T384	341.112483554264	383.664194672407			598	NA	
M341.5246T266.23	c18hyper			-0.0196922174869893	0.807868231024552	0	-0.900414747244508	4.2947778768002e-06	1	-0.305150939893521	0.567127341558854	0	-1.0466365272379	1.81638718225264e-06	1	0.192881998385822	1.13310886194263	E	E	E	E	E	E								NA			M342T266	341.524587556972	266.226240554862			4384	NA	
M342.0865T62.35	c18hyper			0.452677039116832	0.245982631332296	0	0.187421392304472	0.273796087360752	0	0.126327713259467	0.817231014003633	0	0.124194063934816	0.631035139072339	0	2.4486552519272	0.930362409834833	E	E	E	E	E	E								NA			M342T62	342.086549071664	62.3502599948763	[541][M]+	[M+H+CF3COOH]+ 207.091	26	NA	
M342.115T53.46	c18hyper			-0.0220369224953156	0.988016269153409	0	0.201901179460551	0.46373790510373	0	-0.150801414556328	0.842754673179548	0	0.506124211322751	0.13390566684613	0	0.285535239377993	0.414225993826216	E	E	E	E	E	E								NA			M342T53	342.115010387551	53.4610750390685		[M+H+CF3COOH]+ 207.124	33	NA	
M342.2441T645.78	c18hyper			-0.328861338180744	0.930028724184316	0	0.158660776426299	0.957297624113926	0	0.605436674830369	0.734994590131523	0	-0.527399322831284	0.497725063827547	0	0.0534779747060849	1.38970605922275	E	E	E	E	E	E								NA			M342T646	342.244051475943	645.778859067138			2218	NA	
M342.2653T514.47_2	c18hyper			0.116555239988358	0.872843252840286	0	0.259322056457721	0.602510972328342	0	-0.195830524656753	0.871728168120102	0	-0.0765881867104046	0.910928614095512	0	0.278544050813632	0.71651526953875	E	E	E	E	E	E								NA			M342T514_2	342.265331745673	514.466667948867			3856	NA	
M342.9731T514.71_1	c18hyper			0.0151248075863517	0.963602140464152	0	-0.0406965728745003	0.793936150269566	0	0.0458103485988204	0.87004518790264	0	-0.0157986241760071	0.903221624112516	0	0.181648387026227	0.727010643862286	E	E	E	E	E	E								NA			M343T515_1	342.973131350528	514.707440873053	[539][M+2]+		3857	NA	
M343.0268T43.68	c18hyper			-0.226391841142538	0.780138805225447	0	0.1192083519006	0.84730309203417	0	0.191374829000514	0.856456098472163	0	0.199231255701017	0.677700100038426	0	0.409350997250529	0.808294823528033	E	E	E	E	E	E								NA			M343T44	343.026777926013	43.6832138236447			49	NA	
M343.09T62.31	c18hyper			0.702025354968828	0.459291720448275	0	0.318889295555195	0.419331327291341	0	-0.121680090147072	0.946919634204125	0	0.770568313553197	0.315078960017229	0	1.7810875303867	0.0438657176553023	E	E	E	E	E	E								NA			M343T62	343.090011152005	62.3100097246916	[541][M+1]+		26	NA	
M343.1511T67.24	c18hyper			0.155172104624418	0.845637882025837	0	-0.889421045637873	0.00028519860349905	1	-0.084992480094499	0.942712947096941	0	-0.914567583910715	5.65803786632968e-05	1	1.22203016065188	0.311767668799528	E	E	E	E	E	E								NA			M343T67	343.15112579404	67.2388193793841			18	NA	
M343.8631T48.28	c18hyper			0.135221132109292	0.636705156217292	0	-0.156004016998857	0.336366781498044	0	0.167484280114707	0.56800279491734	0	-0.384543221991031	0.00335262198452836	1	1.5145329419482	1.31225153948097	E	E	E	E	E	E								NA			M344T48	343.863106945695	48.278458847989			1411	NA	
M344.0939T49.26	c18hyper			0.00850682501569899	0.968871537695557	0	0.364394169184999	0.427532170334845	0	0.127979471430338	0.935586266498428	0	0.734879911016188	0.0668188690987742	0	0.397631494113635	0.418167038812318	E	E	E	E	E	E								NA			M344T49	344.093884617528	49.2587287683565			1412	NA	
M344.0992T174.36	c18hyper			-1.01813532184324	0.608574845291	0	-2.71329504273896	0.0240419184156104	1	-1.6811304242748	0.608729734017794	0	-2.05564349472762	0.138746370434889	0	0.431524134333264	1.53437658930773	E	E	C	E	E	E								NA			M344T174	344.099246918629	174.363288711628			3057	NA	
M344.2085T350.34	c18hyper			2.05478360420182	0.541986075738884	0	-1.63881099742028	0.365037905753958	0	0.662122317751763	0.87258039504626	0	-2.71736776553632	0.143085059022244	0	2.02866971350611	0.423247788392697	E	E	E	E	E	E								NA			M344T350	344.208526273682	350.343887528285			2633	NA	
M344.9224T63.16	c18hyper			0.260589657069334	0.61637937550451	0	0.0594452645777217	0.834359379353509	0	0.171949343889624	0.776892080251284	0	0.171862863457154	0.522684665420798	0	0.941512145339857	0.858095933890412	E	E	E	E	E	E								NA			M345T63	344.922372182333	63.1630348654508			26	NA	
M345.1452T543.72	c18hyper			-0.144446458606318	0.968255913157648	0	1.78961538704711	3.35326353274359e-11	1	-0.0750435354330659	0.699690370398646	0	2.08849695792111	1.45888168382322e-15	1	0.692936889330898	0.000552856837954728	E	E	E	E	E	E								NA			M345T544	345.145192999052	543.715007539154			1660	NA	
M345.2075T472.37	c18hyper			0.6754611248217	0.553511750002009	0	1.67654641723806	0.00778380050210757	1	0.424389777449971	0.855347389458836	0	2.45157970447907	0.000286235927090023	1	0.555247469635438	0.74953536643055	E	E	E	E	E	E								NA			M345T472	345.207474113863	472.366300782205			4544	NA	
M345.6506T623.67	c18hyper			-0.00742237245202126	0.957275388060651	0	-0.563379133065371	0.147636078553912	0	-0.0652850980858304	0.962825782409317	0	-0.275179491488412	0.502015215509808	0	0.195888585454756	0.155286067361407	E	E	E	E	E	E								NA			M346T624	345.650641358698	623.668608372072		[M+H]+ 344.645	58	NA	
M345.8601T48.33	c18hyper			0.150492193136747	0.625006937123497	0	-0.152235687712279	0.396863371610536	0	0.220656869461379	0.440327247916717	0	-0.269950485351123	0.0720481291587126	0	1.42536848198704	1.57098041771114	E	E	E	E	E	E								NA			M346T48	345.860072721356	48.3343780205705			1414	NA	
M346.0287T286.61	c18hyper			0.0924584171816871	0.919926857816346	0	-0.250496029588078	0.545663001195015	0	0.0465987493400437	0.960438368772812	0	-0.0991747230478204	0.802065800533326	0	0.434975934822569	0.170982270073673	E	E	E	E	E	E								NA			M346T287	346.028711679818	286.606369649828		[M+Na+CF3COOH]+ 189.044 [M+K]+ 307.077 [M+Na]+ 323.039	101	NA	
M346.1559T229.84	c18hyper			-0.113009057917886	0.895444325288352	0	0.584030283695007	0.0297634839529049	1	-0.0989995480634427	0.861982216161027	0	0.546935252671757	0.0323541056457968	1	0.2911497286172	0.295482110519088	E	E	E	E	E	E								NA			M346T230	346.155929416253	229.843919242138			8	NA	
M346.1624T118.39	c18hyper			0.250304415380775	0.698435002047607	0	-0.0400488554344793	0.967103963204672	0	0.378790419729242	0.531728207530794	0	-0.30958530030863	0.29502528117681	0	1.13915639159276	1.22659616035983	E	E	E	E	E	E								NA			M346T118	346.162365592049	118.39334904723		[3M+Na+K-H]+ 95.0734	3192	NA	
M346.1817T596.61	c18hyper			0.60659292211075	0.54098963449157	0	-1.34555468106034	0.000950712419682535	1	0.0779995658801447	0.937688663658407	0	-1.01819239717759	0.0339063741146685	1	1.5141316146321	0.326430299394321	E	E	E	E	E	E								NA			M346T597	346.181705029223	596.609780657113			45	NA	
M346.2242T263.41	c18hyper			0.174843388955633	0.693428984008116	0	0.0282703426199564	0.904968541696897	0	-0.0487769379011986	0.947706162153267	0	-0.148739429289419	0.539997032299843	0	0.910069567940996	0.416300035084163	E	E	E	E	E	E								NA			M346T263	346.224215609608	263.411914593591			4373	NA	
M347.0237T159.14	c18hyper			-0.0600021327296822	0.806824622399043	0	-0.15084971380055	0.341400843284245	0	0.0033228719060574	0.984356730795241	0	-0.144490864315296	0.489813631691523	0	0.44671834071006	0.235839898286835	E	E	E	E	E	E								NA			M347T159	347.023687540372	159.14215546407		[M+K]+ 308.052	133	NA	
M347.1257T315.77	c18hyper			-0.280805170318647	0.636705156217292	0	-0.164142759771307	0.647837809678973	0	-0.105471122459733	0.930111780308571	0	-0.0319241161030241	0.959976522199966	0	0.698756446418544	0.181418441784613	E	E	E	E	E	E								NA			M347T316	347.125684259187	315.774411515738			1100	NA	
M347.1281T67.41	c18hyper			1.14842681231778	0.71112922558344	0	-1.9658627859477	0.208083721145281	0	1.39149303988011	0.700660169578803	0	-1.04113499899741	0.493591381831629	0	1.27219101113496	1.36734498270566	E	E	E	E	E	E								NA			M347T67	347.128068563249	67.4094126958332			478	NA	
M347.1575T80.5	c18hyper			-0.436612732074428	0.541986075738884	0	0.245316536977056	0.579997679498024	0	-0.587465863879741	0.56828601714337	0	0.239505973827111	0.622680634099139	0	1.30000616758243	1.15346878761773	E	E	E	E	E	E								NA			M347T80	347.157494928991	80.4973257431745			2907	NA	
M347.1617T327.34	c18hyper			0.814375355870444	0.537034576638703	0	-0.210528082134212	0.851656984563682	0	0.8423416238317	0.430732839949986	0	-0.552301254274706	0.357277354382017	0	1.96621552544894	1.62223427001523	E	E	E	E	E	E								NA			M347T327	347.161704281625	327.3379012484			1101	NA	
M347.2441T466.19	c18hyper			0.999987083762177	0.570357169490623	0	1.41474956163608	0.144953124357089	0	0.392660869178508	0.874880071607747	0	0.701177899601003	0.493591381831629	0	1.08921667407788	0.877597140918227	E	E	E	E	E	E								NA			M347T466	347.244114055929	466.194432211261			4	NA	
M347.9823T81.83	c18hyper			0.12778918252336	0.746480053905456	0	-0.104562092648379	0.688661147217388	0	0.127920950377936	0.804425979593884	0	0.00427749907907327	0.99692718259802	0	0.825002387196894	0.660905209411282	E	E	E	E	E	E								NA			M348T82	347.982348035742	81.8262053318146			2908	NA	
M348.0723T297.39	c18hyper			0.0034893030221852	0.999318089349542	0	-0.034874480778651	0.875864756176492	0	0.0626008271653689	0.894698046677764	0	-0.0306358625792473	0.886746065923257	0	0.134395873457688	0.129710973236639	E	E	E	E	E	E								NA			M348T297	348.072287698641	297.389302044948			4341	NA	
M348.0879T424.73	c18hyper			0.391548924901299	0.785637883229017	0	-1.42932907857915	0.0101846770843099	1	0.0186104317243778	0.962166357749318	0	-1.47004783495082	0.00141767266182308	1	0.65835315860378	0.0287716643749401	E	E	E	E	E	E								NA			M348T425	348.087851926002	424.73449807721		[M+Na]+ 325.093	38	NA	
M348.1414T62.62	c18hyper			-0.255436429656607	0.789702747204425	0	0.613404721488779	0.158203324412481	0	-0.512789999441193	0.727212711960362	0	1.13906090959742	0.0431836315683592	1	0.670473348398336	0.823518417635555	E	E	E	E	E	E								NA			M348T63	348.141411290836	62.6231686295733		[3M+2Na-H]+ 101.05	26	NA	
M348.1771T74.23	c18hyper			0.13444229591205	0.948578233530862	0	-0.957459321364386	0.0270579879881903	1	0.134132657229417	0.890836568536704	0	-0.623792330363681	0.141156984605103	0	0.62893385666763	0.283577543121472	E	E	E	E	E	E								NA			M348T74	348.177109144654	74.2316592073342			1	NA	
M348.8153T46.58	c18hyper			0.0696106354253718	0.886778362187031	0	-0.328619143312572	0.0453047852901061	1	0.0523121700045728	0.87004518790264	0	-0.38324905133851	0.00814782886990852	1	0.848944683047647	0.434290356918526	E	E	E	E	E	E								NA			M349T47	348.815286619283	46.5837578583695		[M+H-CO2]+ 391.792	49	NA	
M349.1003T57.06	c18hyper			-0.097629295308586	0.851143005455734	0	-0.489433640689935	0.181516111237823	0	-0.545969159550582	0.390256927934326	0	-0.466082982168532	0.212856604185573	0	0.111464257144893	1.96983369755807	E	E	E	E	E	E								NA			M349T57	349.100346205915	57.0562476740866			33	NA	
M349.1254T59.81	c18hyper			-0.141735468106896	0.727099679215643	0	0.121535776942499	0.64078167646871	0	-0.133427728322909	0.770289124640539	0	0.496099306632273	0.0088068764757311	1	1.0707240334184	0.388923618215054	E	E	E	E	E	E								NA			M349T60	349.125418708788	59.8101653693833			26	NA	
M349.1851T295.42	c18hyper			0.280663814988063	0.608574845291	0	-0.453989822057213	0.0878273558676677	0	0.0297314929710932	0.953541759611043	0	-0.445903669666677	0.0794226856831132	0	1.68307596896887	0.354506101369393	E	E	E	E	E	E								NA			M349T295	349.18509159209	295.415479596094			3811	NA	
M349.5207T335.58	c18hyper			-0.548075076845487	0.590676187466842	0	-0.251614917825163	0.662834931053068	0	-1.24874116634831	0.716042149442006	0	0.774412941598518	0.579845605250427	0	1.03466061116707	1.25936113094382	E	E	E	E	E	E								NA			M350T336	349.520687398174	335.583719523643		[M+Na]+ 326.539	88	NA	
M349.8551T335.42	c18hyper			-0.461743543600345	0.608574845291	0	0.0325760892758851	0.999449238861998	0	-0.522419997030914	0.229315389175458	0	-0.0393454637863009	0.961545328778681	0	1.09829913228706	2.21236298841592	E	E	E	E	E	E								NA			M350T335	349.855134659019	335.415157033512		[M+Na]+ 326.874	88	NA	
M350.0569T230.3	c18hyper			0.0162976551473903	0.963374360250106	0	0.0643363620066211	0.79424947280027	0	-0.368902000245981	0.370875022691805	0	0.0262440175142675	0.895902695333151	0	0.0555905659999803	1.8940424128733	E	E	E	E	E	E								NA			M350T230	350.056855629353	230.296953784922		[2M+Na]+ 163.533	8	NA	
M350.8124T46.6	c18hyper			-0.166884961619274	0.942002327875414	0	-2.51860291148922	0.261528496350056	0	0.91159158539147	0.806033953557542	0	-1.22191220143843	0.475880039797476	0	0.280298552482607	1.04076598142442	E	E	E	E	E	E								NA			M351T47	350.812411133924	46.6038048754222		[M+K]+ 311.845	49	NA	
M351.0416T387.69	c18hyper			1.15742548480206	0.815171653914223	0	-1.88834679382622	0.486170479946327	0	0.249104983434627	0.966296639269186	0	-1.75333842146151	0.495201519168608	0	0.463963540210408	0.12902658405511	E	E	C	E	E	B								NA			M351T388	351.041578981319	387.691128793959			601	NA	
M351.1568T384.63	c18hyper			0.429990428831099	0.756768093187785	0	-0.428036416513278	0.612813836405323	0	0.856373721431972	0.412964608439427	0	-0.527168558182613	0.381106443288078	0	1.16870682437094	1.5848101961584	E	E	E	E	E	E								NA			M351T385	351.156795855411	384.633473602043			602	NA	
M351.2888T574.25	c18hyper			0.822993611422428	0.528664930435204	0	-0.300526419077393	0.74722188519518	0	0.0198397476344887	0.983429227530484	0	-0.414973657178551	0.601218622176852	0	1.5775288535646	0.205134296343497	E	E	E	E	E	E								NA			M351T574	351.288764479445	574.246525429115			2935	NA	
