variableMetadata	chromato	name	chebi_id	limma2ways_WT.LAT_diff	limma2ways_WT.LAT_BH	limma2ways_WT.LAT_signif	limma2ways_M.F_diff_LAT	limma2ways_M.F_BH_LAT	limma2ways_M.F_signif_LAT	limma2ways_WT.MX2_diff	limma2ways_WT.MX2_BH	limma2ways_WT.MX2_signif	limma2ways_M.F_diff_MX2	limma2ways_M.F_BH_MX2	limma2ways_M.F_signif_MX2	OPLSDA_VIP-pred_LAT	OPLSDA_VIP-pred_MX2	biosign_plsda_LAT	biosign_forest_LAT	biosign_svm_LAT	biosign_plsda_MX2	biosign_forest_MX2	biosign_svm_MX2	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	hmdb_id	pubchem_id	formula	monoisotopic_mass	inchikey	inchi	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag
M289.0319T220.71	hilic			0.506606802392444	0.189937876812304	0	0.0439590006865078	0.914335988361323	0	-0.24499018835539	0.717986888092111	0	-0.348128677057362	0.452903092375893	0	0.860420601088325	0.907693539332899	E	E	E	E	E	E								NA			M289T221	289.031944051512	220.709002558979			646	NA	
M289.0795T230.09	hilic			0.413676855245013	0.18398947856306	0	-0.14796776435155	0.806133084433482	0	0.365983398415253	0.439659606350269	0	0.0154733100580025	0.996216225454179	0	0.975004458927955	1.47578291244538	E	E	E	E	E	E								NA			M289T230	289.079533191069	230.090257401726		[M-H]- 290.087	8	NA	
M289.8998T1018.74	hilic			0.529029414414302	0.0361582504596659	1	-0.209457726662521	0.588091429610052	0	0.253501599845343	0.663798098824024	0	-0.1620569084191	0.669069023295034	0	1.50629866789375	0.96513829967945	E	E	E	E	E	E								NA			M290T1019	289.899761496033	1018.74203145486	[387][M+1]-		1333	NA	
M290.0888T444.43	hilic			0.129772500526453	0.767518715686166	0	0.321592456399543	0.575415296197691	0	0.341676871615647	0.695487345860349	0	0.321212509794654	0.596466574023111	0	0.21640014640604	0.904048780340658	E	E	E	E	E	E								NA			M290T444	290.088757479187	444.431788771478			9	NA	
M290.8946T1018.68	hilic			0.315304944927416	0.023179545447395	1	-0.0164113134702646	0.984027593961255	0	0.122456870181411	0.733505521850426	0	0.0487626977210027	0.882240279353056	0	1.54315316605891	0.592288409370152	E	E	E	E	E	E								NA			M291T1019	290.894551292854	1018.67691309993	[387][M+2]-		47	NA	
M291.001T163.57	hilic			0.396631702925305	0.291884027355005	0	0.197192945092407	0.671994614605793	0	0.428800385614888	0.579019268536014	0	0.0858735322025961	0.895424229273303	0	0.799623164100798	0.90892025283614	E	E	E	E	E	E								NA			M291T164	291.000992094846	163.570468678862			1499	NA	
M291.0494T531.89	hilic			0.290896061621472	0.167252308295152	0	-0.21272402123515	0.422530864637947	0	0.296073015505081	0.485779893163549	0	-0.152193678284245	0.559584951646667	0	1.20648774394456	1.54519137370531	E	E	E	E	E	E								NA			M291T532	291.049414834037	531.88788962363	[391][M+2]-		18	NA	
M291.0815T174.61	hilic			1.22842828460318	0.808678867991005	0	-3.99322709096054	0.29018565659784	0	-0.359699424579301	0.969117190876882	0	-3.86777711524725	0.278788529752409	0	0.25078048123319	0.0500767291760066	E	E	B	E	E	E								NA			M291T175	291.081465767239	174.60686112934		[2M-H]- 146.043	22	NA	
M291.1318T474.69	hilic			0.00534973197089528	0.945308270934675	0	0.305296109279322	0.40010222327175	0	-0.117946713286788	0.811857538673317	0	0.0565256983410265	0.885182594913249	0	0.208057957800304	0.0719417547078601	E	E	E	E	E	E								NA			M291T475	291.131769799159	474.688877415214			3	NA	
M291.2045T592.57	hilic			-0.307569124569682	0.275423655177839	0	0.896606156701429	0.000178987559845384	1	-0.20662506415921	0.684664715989659	0	1.16746791721489	0.000394653745454884	1	0.786252473069429	0.540622324819502	E	E	E	E	E	E								NA			M291T593	291.204534848926	592.573709550221			21	NA	
M291.2103T438.06	hilic			-0.0608052712967826	0.857209258573748	0	0.0337611899451353	0.959226570227792	0	-0.101903557680007	0.806451726664732	0	0.171326537163417	0.593169518377485	0	0.355657207896219	0.870326827881519	E	E	E	E	E	E								NA			M291T438	291.210257675058	438.064692966657			9	NA	
M292.1042T480.31	hilic			-0.238522146434581	0.64006246209851	0	-0.2495987897096	0.707798256331595	0	0.0161009947545523	0.987156638998354	0	0.07355717286325	0.901785052093676	0	0.614277664812563	0.208095109497137	E	E	E	E	E	E								NA			M292T480	292.104178236346	480.314243408844			3	NA	
M292.1045T325.25	hilic			0.229121831410861	0.438347055748611	0	0.432342541784292	0.208604417305962	0	-0.0265404864094894	0.946347117549975	0	0.414069644417051	0.298478017670313	0	0.709995766519882	0.0235712443813529	E	E	E	E	E	E								NA			M292T325	292.104473116955	325.249099119622			25	NA	
M292.1158T172.63	hilic			-0.129800186386177	0.673784283263927	0	-0.000817611715071109	0.986518061647143	0	0.11665827160334	0.801294455751884	0	0.225318824687957	0.458334533749271	0	0.482801943165719	0.385235256531561	E	E	E	E	E	E								NA			M292T173	292.115786395949	172.632908827263		[2M-H+Cl]2- 275.143	22	NA	
M292.1405T252.2	hilic			-0.330469073372377	0.678341697150551	0	0.823251798833478	0.216439392431747	0	-0.138226583499211	0.846803549312981	0	0.967998260026249	0.0662239081102279	0	0.43234278553696	0.575482457008315	E	E	E	E	E	E								NA			M292T252	292.140507000903	252.203127638538	[395][M]-		1	NA	
M293.0167T99.4	hilic			0.724897978451461	0.327722665612427	0	0.235128592531295	0.808628742748098	0	0.0405532997516236	0.983086440191344	0	0.245410677713783	0.831402724666652	0	0.685253678496453	0.189184563080596	E	E	E	E	E	E								NA			M293T99	293.016718223578	99.3958395113074		[M+Cl+NH3]- 241.009	5	NA	
M293.0521T536.15	hilic			0.691238981367102	0.00612694000343929	1	0.00539598302694166	0.892662186482499	0	0.205189846662497	0.625342543794283	0	-0.249849028684666	0.276896167892236	0	2.00342969284492	1.18355580118588	E	E	E	E	E	E								NA			M293T536	293.052075767761	536.152942907469		[3M+2Cl]2- 172.046	15	NA	
M293.0534T302.92	hilic			0.957465208301137	0.0339936879217313	1	-1.26595559509277	0.00337371878482348	1	0.408299704563172	0.544273992062951	0	-1.37486674421775	0.000378647595843092	1	1.2764643000434	1.09048409639294	E	E	E	E	E	E								NA			M293T303	293.053401872173	302.917975025536			20	NA	
M293.0553T448.13	hilic			-0.176462614110497	0.691680800716486	0	-0.31015276483215	0.585607077671674	0	-0.370134311212027	0.594961919874882	0	-0.331052353157398	0.4163243670893	0	0.499583131462084	1.31248509575558	E	E	E	E	E	E								NA			M293T448	293.055250015873	448.127570352664	[394][M+1]-		9	NA	
M293.0787T350.8	hilic			0.892483853518453	0.0193500096170398	1	-1.97331222876548	2.43154828469044e-07	1	-0.0832946788799589	0.977131701880838	0	-1.69956878134086	2.81727982213749e-05	1	0.984735179617602	0.239839590123872	E	E	E	E	E	E								NA			M293T351	293.078659482236	350.796365082046			217	NA	
M293.0886T497.76	hilic			0.222955052812754	0.47723792021863	0	-0.199357592215542	0.630499384919616	0	-0.101000158490058	0.855959581138236	0	-0.263566675939705	0.440305595261819	0	0.576127724000455	0.633958318434968	E	E	E	E	E	E								NA			M293T498	293.088638398876	497.762128468097			3	NA	
M293.1147T245.79	hilic			0.293247242270034	0.0415701270272867	1	0.267096846997344	0.0681081347477329	0	0.102965611502707	0.819506464653767	0	0.306884936601637	0.236035684438771	0	1.50229105743497	0.465147559621144	E	E	E	E	E	E								NA			M293T246	293.114664692703	245.78693116593		[3M-2H+Na]- 90.711	1	NA	
M293.136T552.28	hilic			-0.281884959153867	0.299781233722745	0	0.208678489609536	0.568380499240246	0	0.0326307975619216	0.970590194510079	0	0.519471897898086	0.0117160728665609	1	0.882341438915303	0.144354348884934	E	E	E	E	E	E								NA			M293T552	293.136042943988	552.28139721909		[2M-2H+Na]- 136.083	4	NA	
M293.1404T92.79	hilic			0.592767266635542	0.583956627822099	0	7.96594597270522	0.000159572892772406	1	0.0719897560271221	0.926545106561843	0	9.42341349084394	4.1384722961626e-06	1	0.177417779905261	0.069869077922774	E	E	C	E	E	E								NA			M293T93	293.140371439408	92.7885310853065			943	NA	
M293.1439T252.17	hilic			-0.55730762982132	0.335431513401298	0	0.976586461879037	0.0752197600468713	0	-0.937580084734051	0.540244167173293	0	0.142217013232486	0.874033164248588	0	0.875684703048302	1.25171254532989	E	E	E	E	E	E								NA			M293T252	293.143874001979	252.168094775911	[395][M+1]-		1	NA	
M293.1613T138.43	hilic			-0.629369234677243	0.853514985301871	0	0.382375390198992	0.954339970321607	0	0.849414575333189	0.878165237606389	0	1.98524499830787	0.59182536727344	0	0.251166888690541	0.19865881756148	E	E	C	E	E	E								NA			M293T138	293.161293399736	138.429340588002			1208	NA	
M293.2074T438.06	hilic			-0.0232999105686478	0.972070362861214	0	0.098374233882657	0.884818242072961	0	0.182999555937798	0.810580868877695	0	0.296182978532643	0.589999863124604	0	0.173261581900933	0.107029930033014	E	E	E	E	E	E								NA			M293T438	293.20736524168	438.061676949742			351	NA	
M293.92T993.63	hilic			0.484866828222239	0.0454784913651317	1	-0.118251092008679	0.82560479505548	0	0.202687981338951	0.681409170486574	0	0.0893213216053432	0.814738461530107	0	1.21689709463051	0.773347630293069	E	E	E	E	E	E								NA			M294T994	293.919993307838	993.629043358679		[M-H-C2H4]- 322.952	14	NA	
M294.0838T296.63	hilic			-0.100388287713509	0.790553645291469	0	-0.538699469210457	0.282635781353603	0	-0.660237096560316	0.366273904835976	0	-1.07348556457644	0.00668637996976249	1	0.0534308131005034	1.19478051444738	E	E	E	E	E	E								NA			M294T297	294.083756773987	296.62788271005			444	NA	
M294.0838T564.8	hilic			-0.0295704189223116	0.993253337366074	0	0.465362460817413	0.180601758562782	0	0.295116014278692	0.638535194624294	0	0.681202261698653	0.0155074242240082	1	0.143698696719465	0.835822561056489	E	E	E	E	E	E								NA			M294T565	294.083825176955	564.798276796166		[M-H-CH2]- 309.107	730	NA	
M294.1395T584.17	hilic			-0.0579168561068641	0.920075515018653	0	0.40504917981113	0.0863697886688672	0	0.0169775554382134	0.993607239350719	0	0.498920026586646	0.00799783135366871	1	0.255507272288601	0.0787468124291826	E	E	E	E	E	E								NA			M294T584	294.139470944591	584.166980692153	[397][M+1]-		21	NA	
M294.9042T1219.85	hilic			0.199932533346242	0.317841443559126	0	0.159766191346549	0.512577361258477	0	-0.123912774916533	0.715951135686468	0	0.0802921333974425	0.75798271711876	0	0.814646970364694	0.43087264188929	E	E	E	E	E	E								NA			M295T1220	294.904212852417	1219.84800253882			36	NA	
M295.1052T276.81	hilic			0.4916189712022	0.0100944399147497	1	0.0632837539999187	0.698929688260161	0	0.14792347570484	0.710486343620987	0	0.167034618834219	0.547908461946037	0	1.77928156070384	0.966266787960965	E	E	E	E	E	E								NA			M295T277	295.105183992565	276.807851776553			49	NA	
M295.1072T421.23	hilic			-0.0900127339799006	0.717237712317478	0	-0.129060121277229	0.692648220477863	0	-0.0763071440290464	0.883808275783117	0	0.0638943012043693	0.879859709601401	0	0.351140702016555	0.36700171504909	E	E	E	E	E	E								NA			M295T421	295.107195653727	421.226162380347		[M+Cl]- 260.138	38	NA	
M295.1305T95.51	hilic			-0.150455220678543	0.740475222993976	0	-0.188932202000871	0.755763358541289	0	0.0204770332219262	0.99470519920957	0	0.413381368401263	0.580727631511755	0	0.376999365483743	0.101685838157346	E	E	E	E	E	E								NA			M295T96	295.130532514843	95.5133389296278			26	NA	
M295.1306T129.14	hilic			-0.116399485265644	0.710158112986352	0	-0.546715965294029	0.16870536086091	0	0.185754319383658	0.855124328130371	0	0.315739366176055	0.662776453634283	0	0.388377591116786	0.208173833740724	E	E	E	E	E	E								NA			M295T129	295.130557772171	129.137438656087			42	NA	
M295.1402T583.85	hilic			-0.262875976456984	0.433697816305599	0	0.442004839315299	0.173177123119955	0	-0.417017846518123	0.573559605215474	0	0.69778919084481	0.0682218005558827	0	0.65261143158721	0.967497367100016	E	E	E	E	E	E								NA			M295T584	295.140221367991	583.84987747677	[397][M+2]-		742	NA	
M295.1404T344.87	hilic			0.825442940358803	0.396351412946162	0	-0.426971411728701	0.797961826099983	0	-0.108094756092079	0.984024415051638	0	-1.71911209499959	0.144895157841602	0	0.931917133500729	0.417779711265235	E	E	E	E	E	E								NA			M295T345	295.140402195416	344.874498095921		[2M-2H+K]- 129.083	6	NA	
M295.1557T91.12	hilic			0.233057141465807	0.554175134449874	0	1.44131808231756	0.00772858383756957	1	0.128962408318031	0.904475315987378	0	0.816862607507799	0.097762595924488	0	0.291138997567182	0.506288657421253	E	E	E	E	E	E								NA			M295T91	295.155682666961	91.1183945480692		[M+Cl]- 260.183	11	NA	
M295.957T1001.13	hilic			0.796350694628023	0.0886053828082326	0	-0.614066868532229	0.256054193432661	0	0.481022768974803	0.625342543794283	0	-0.216600318723337	0.719946015853475	0	1.20366343375502	0.894726014953375	E	E	E	E	E	E								NA			M296T1001	295.956996297493	1001.13275727486			14	NA	
M296.0257T377.88	hilic			0.374667328513581	0.142775278587165	0	0.204357148089542	0.484400443403519	0	0.21858618185512	0.683725710938505	0	0.34612129780697	0.233519983727144	0	1.10408133633265	0.540817363098479	E	E	E	E	E	E								NA			M296T378	296.025706877375	377.881945018029		[M+Cl]- 261.063	6	NA	
M296.0992T293.74	hilic			0.0207991239046255	0.996235563634395	0	-0.344254425209922	0.68103741118512	0	-0.550452104926764	0.579019268536014	0	-0.305326338397546	0.653881543238487	0	0.0506802365218536	1.13174842828324	E	E	E	E	E	E								NA			M296T294	296.099200500639	293.738147713862			414	NA	
M296.1006T206.61	hilic			0.152761177518487	0.226763597457527	0	0.311437235299962	0.0304998432340148	1	0.161733451299115	0.635813760985715	0	0.261607045983693	0.109028715894688	0	0.654762668394501	0.997960825272783	E	E	E	E	E	E								NA			M296T207	296.100626712008	206.611164814912			43	NA	
M296.1233T575.07	hilic			-0.404533966531337	0.274669972401659	0	-0.00956715816210618	0.962270988177667	0	-0.240480585649889	0.690520988013934	0	0.221754360889143	0.589423618709156	0	0.769890849276504	1.29100541013107	E	E	E	E	E	E								NA			M296T575	296.123337776851	575.074923219571	[397][M+3]-		729	NA	
M296.9199T987.99	hilic			-0.404093723955	0.36183478495616	0	0.376245195920031	0.496947726354922	0	-0.105776344730078	0.788382900278674	0	-0.0666235714732188	0.849799936264484	0	0.744339652127122	0.483594566135543	E	E	E	E	E	E								NA			M297T988	296.919922608533	987.987688466651		[M-H-CO2]- 341.922	14	NA	
M297.1462T325.08	hilic			0.198642724262765	0.442741226730369	0	0.601342221864545	0.0533307633296621	0	0.153919080184348	0.770221170448928	0	0.279204030007822	0.41739962467146	0	0.50866345172514	0.496310099716015	E	E	E	E	E	E								NA			M297T325	297.146176419198	325.077629033141		[M-H-CH4]- 314.184	25	NA	
M297.2806T76.96_2	hilic			0.181810734829266	0.445593069624075	0	-0.442713611734895	0.0279757165838108	1	-0.213174472342459	0.641919554404509	0	-0.529195162544308	0.0100065269766989	1	0.701205587020045	0.862560427096321	E	E	E	E	E	E								NA			M297T77_2	297.280593259139	76.9644459297686		[M-H-COCH2]- 340.302	2	NA	
M298.0237T377.77	hilic			0.281552126347957	0.259628701190312	0	0.326750301809028	0.24711170552538	0	0.301110818600051	0.608569828813783	0	0.518565804212621	0.0640305882470255	0	0.795756799354714	0.88905607812483	E	E	E	E	E	E								NA			M298T378	298.023705447126	377.770009701522		[M-2H+K]- 261.063 [M+Cl]- 263.056	6	NA	
M299.0737T498.35	hilic			0.120303103063318	0.570668775315647	0	0.235143644434665	0.352729259680887	0	-0.0950012850216133	0.775440177345928	0	0.373490107589028	0.0977204923580502	0	0.211709718801502	0.583593446060067	E	E	E	E	E	E								NA			M299T498	299.07372772555	498.345649151267		[2M+Cl]- 132.045	3	NA	
M299.099T475.99	hilic			-0.514072124218121	0.386014303990778	0	0.342227619515285	0.698031880658998	0	-0.140693109684243	0.707492765175304	0	0.232352086477885	0.332783360623195	0	0.828618223353935	0.924874968597365	E	E	E	E	E	E								NA			M299T476	299.098988470079	475.994176082351		[M-2H+K]- 262.142	3	NA	
M299.1386T213.36	hilic			-0.607273353351276	0.01438898972743	1	0.121981683879065	0.839618243227015	0	-0.41734860567696	0.28516240945729	0	0.331023103430734	0.175205129154767	0	1.84583579883591	1.70826842266922	E	E	E	E	E	E								NA			M299T213	299.138625002697	213.360759506603		[2M-2H+K]- 131.095	19	NA	
M299.2227T78.91	hilic			0.667976012583708	0.340636165529021	0	-0.999273122534163	0.151969954883956	0	0.141435162525898	0.845365041672146	0	-1.44272173076573	0.0118956769663751	1	0.812669464539612	0.358915085676713	E	E	E	E	E	E								NA			M299T79	299.222657311273	78.909137262566			2	NA	
M299.2593T78.47	hilic			0.358846793936486	0.17314462987777	0	0.204007643274608	0.509915375724116	0	-0.0174116747490132	0.975502174424473	0	-0.136213021976605	0.657507024554432	0	1.09732058323472	0.16376267018603	E	E	E	E	E	E								NA			M299T78	299.259261334005	78.4657434411143			2	NA	
M299.6859T364.42	hilic			0.00644713101227445	0.973337562970025	0	-0.294232187481429	0.514499515376026	0	-0.416908061800294	0.484518557617214	0	-0.385598638888663	0.251576543210311	0	0.0116510525503353	1.33546344088637	E	E	E	E	E	E								NA			M300T364	299.685867036946	364.422631143605			6	NA	
M300.0094T375.96	hilic			0.508177068410895	0.0104815606157024	1	0.138420877311514	0.45016805763132	0	0.182485646975689	0.681216331900992	0	0.139375616069575	0.645849484894671	0	1.67899526879109	0.708518455498974	E	E	E	E	E	E								NA			M300T376	300.009449767419	375.957389259695	[408][M]-	[M-2H+K]- 263.056	6	NA	
M300.0401T393.87	hilic			-0.0334030573487585	0.91965851449697	0	-0.00277011643816394	0.993109973382997	0	0.264491976177737	0.568283889668566	0	0.0597344707686158	0.879859709601401	0	0.0255402504201984	1.40368351766429	E	E	E	E	E	E								NA			M300T394	300.040127676332	393.870387284363			7	NA	
M300.0496T530.51	hilic	N-Acetyl-α-D-glucosamine 1-phosphate	CHEBI:16446	0.64417238768541	0.0971889246229452	0	-0.189974807888836	0.809951165722914	0	0.822274378204309	0.0720191716757096	0	-0.358984621784479	0.280947726998052	0	1.33226468812793	2.50805215104301	E	E	E	E	E	E	C04501				HMDB01367	CID440364	C8H16NO9P	301.05627	FZLJPEPAYPUMMR-FMDGEEDCSA-N	InChI=1S/C8H16NO9P/c1-3(11)9-5-7(13)6(12)4(2-10)17-8(5)18-19(14,15)16/h4-8,10,12-13H,2H2,1H3,(H,9,11)(H2,14,15,16)/t4-,5-,6-,7-,8-/m1/s1	M300T531	300.049551456851	530.505311704194		[M+Cl]- 265.08 [M-H-H20]- 319.069	18	NA	
M300.1823T92.69	hilic			-0.0205659844889894	0.964464721408714	0	0.156251067919307	0.408192508392315	0	-0.0333201126626772	0.870368341723249	0	0.142304623537745	0.349791408773004	0	0.0712836257274423	0.309484255005115	E	E	E	E	E	E								NA			M300T93	300.182331679371	92.689702687142		[M+Cl+NH3]- 248.186	26	NA	
M301.0128T376.76	hilic			0.463011644658634	0.0439249645996848	1	0.199460875497172	0.399999380538167	0	0.168048141251958	0.710486343620987	0	0.18928135084813	0.544798438069962	0	1.46666814510172	0.679274773533659	E	E	E	E	E	E								NA			M301T377	301.012788049606	376.760054349877	[408][M+1]-		6	NA	
M301.121T216.18	hilic			-0.660896919848161	0.0774371823753146	0	-0.38016051624645	0.333779768864801	0	-0.336361262049744	0.663760034503721	0	-0.131205013443049	0.830835632263181	0	1.2527247876213	0.758408400279765	E	E	E	E	E	E								NA			M301T216	301.121008475895	216.179327648119		[2M-2H+Na]- 140.076	19	NA	
M301.1216T92.22_1	hilic			-0.12309940111305	0.88511946668853	0	0.558500008469093	0.28998650459439	0	-0.273606612072756	0.71583927849595	0	-0.000665065826373379	0.986526419977664	0	0.0249310586743379	0.689538761139483	E	E	E	E	E	E								NA			M301T92_1	301.121637648598	92.2220196287826		[M+Cl]- 266.156	11	NA	
M301.2389T281.43	hilic			0.0329459832365906	0.96495787941894	0	-0.126295526481929	0.858856986137606	0	0.136980438674389	0.783673918873737	0	0.188334813035722	0.608890079654647	0	0.0258417547922239	0.38441637346076	E	E	E	E	E	E								NA			M301T281	301.238931734182	281.432015756727			446	NA	
M302.0074T376.18	hilic			0.472478305858122	0.0196364400219085	1	0.0256097299833193	0.858856986137606	0	0.238244775329022	0.579019268536014	0	0.0604682842367232	0.866533721102749	0	1.51584447667281	1.02043634066581	E	E	E	E	E	E								NA			M302T376	302.007437213035	376.180697822841	[408][M+2]-		6	NA	
M302.0655T189.12	hilic			-0.0454425230552502	0.882111762261905	0	1.61472068555394	8.03170040986802e-05	1	0.901142355565449	0.265638025015009	0	1.94117889678125	8.07984149653994e-05	1	0.0322500161556175	1.23271989443588	E	E	E	E	E	E								NA			M302T189	302.065534800736	189.122336561813			1231	NA	
M302.1363T500.41	hilic			0.329802717077841	0.477321191566771	0	-0.358610864771972	0.522598575275414	0	0.410213720396555	0.433736375872033	0	-0.472779713186476	0.105265510429676	0	0.678485401745575	1.67805970334852	E	E	E	E	E	E								NA			M302T500	302.136339347267	500.414089479964			3	NA	
M302.9491T1011.67	hilic			-0.313645017893041	0.29058045127806	0	-0.00224852608340065	0.9679398171773	0	-1.35488985114806	0.550143871169306	0	1.13976769959543	0.374074907852026	0	0.686474413329617	1.39722156499696	E	E	E	E	E	E								NA			M303T1012	302.949117605053	1011.67254382291			14	NA	
M303.0108T376.61	hilic			0.557085318331755	0.0113674450432715	1	0.0451016040360077	0.794194396175681	0	0.358100685830054	0.439659606350269	0	0.00284161038952746	0.97163996430575	0	1.76602926168027	1.50832648575933	E	E	E	E	E	E								NA			M303T377	303.010766082943	376.614728314311	[408][M+3]-		6	NA	
M303.0364T537.53	hilic			1.1409558944661	0.00654588582086806	1	-0.952161311001293	0.0160926572722319	1	0.854115266285522	0.0494477211037757	1	-1.15807759831515	0.000420127087828611	1	1.84617609556208	2.08416200012458	E	E	E	E	E	E								NA			M303T538	303.036431931663	537.528463189947			481	NA	
M303.1202T468.29_2	hilic			0.339798351825591	0.920075515018653	0	-8.2361015953875	8.03170040986802e-05	1	-1.59348616233207	0.708915830288601	0	-8.6519701898374	2.49634803202228e-05	1	0.07092311475132	0.282731797459099	E	E	C	E	E	A								NA			M303T468_2	303.120191569318	468.293071655943			176	NA	
M303.4308T993.88_2	hilic			0.334925903822228	0.0790670425643806	0	-0.00507770141835806	0.962658165813977	0	0.109433830615906	0.821315078413245	0	0.272261505843202	0.363711508895232	0	1.10621068177077	0.23787524521342	E	E	E	E	E	E								NA			M303T994_2	303.430755014216	993.884055541235		[M-H-CO]- 332.435	14	NA	
M304.0231T348.05	hilic			-0.0204724321303331	0.987366872836153	0	0.328687822227447	0.0327051921247192	1	-0.279259844216909	0.649587211610416	0	0.1819456624936	0.645849484894671	0	0.0378986228907823	1.13443031164195	E	E	E	E	E	E								NA			M304T348	304.023088756042	348.054695457388	[408][M+3]-		6	NA	
M304.0444T529.8	hilic			0.185713037564593	0.792432601420964	0	-0.18715504844057	0.854877755429471	0	0.437778039849288	0.647013099623558	0	-0.578053352789095	0.284892442756852	0	0.339435080958093	1.07317233135333	E	E	E	E	E	E								NA			M304T530	304.04437359599	529.796615760543			618	NA	
M304.0714T466	hilic			0.343763505722592	0.0327048112306862	1	-0.0995572307737831	0.737450709600893	0	0.311756096582254	0.306956932440861	0	-0.225967372271917	0.233519983727144	0	1.59926300925878	1.98913774203661	E	E	E	E	E	E								NA			M304T466	304.071399809026	465.999262705229	[415][M]-		3	NA	
M304.9921T555.71	hilic			0.608015561013532	0.251292976343378	0	-0.537523724154184	0.398520137674203	0	-0.0118666535742182	0.990885791194161	0	-0.535368230244076	0.339509876702978	0	0.867429985876075	0.249137640769717	E	E	E	E	E	E								NA			M305T556	304.992079763083	555.705239373229		[M-H]- 305.998	4	NA	
M305.0748T466.03	hilic			0.191400488936878	0.245431455931565	0	-0.226767207055463	0.192678082338089	0	0.369639713480048	0.0347194638441065	1	-0.363183516270748	0.0044346436387007	1	1.09596212650465	2.34180622089701	E	E	E	E	E	E								NA			M305T466	305.07483873222	466.031415534688	[415][M+1]-		3	NA	
M305.6801T364.53	hilic			0.047284453643794	0.887057880623608	0	-0.1398153674919	0.632426433533826	0	-0.0994272318691536	0.738045870855477	0	-0.207110499698544	0.245336756014324	0	0.0603471582337844	0.800131769875262	E	E	E	E	E	E								NA			M306T365	305.680101739063	364.530758076532	[417][M+1]-		262	NA	
M305.8737T1023.09	hilic			0.571415452356353	0.0100944399147497	1	-0.196519727212964	0.552345966936076	0	0.244681967834826	0.686395526964472	0	0.136100452002568	0.76289241410496	0	1.75464871876669	0.726907698878057	E	E	E	E	E	E								NA			M306T1023	305.873716607272	1023.08615394267	[418][M+1]-		30	NA	
M306.0673T466.99	hilic			-0.0392214156231141	0.840500362336699	0	-0.0673832519189617	0.804875504797322	0	0.162351460192223	0.607821717370052	0	-0.254629298551194	0.123084738014806	0	0.0837004935693749	1.22280503161962	E	E	E	E	E	E								NA			M306T467	306.067272510016	466.993448469047	[415][M+2]-		3	NA	
M306.0715T324.23	hilic			-0.101971450864566	0.621615104745843	0	-0.438188924199387	0.0899966829390459	0	0.0665663151435236	0.881139963787104	0	-0.427855528796041	0.194245852536261	0	0.465978192750962	0.0576122842875245	E	E	E	E	E	E								NA			M306T324	306.071518518998	324.229967687911		[M-H+NaCOOH]- 239.096	25	NA	
M306.0948T217.14	hilic			0.0490882078582722	0.828463732167647	0	0.452498663289909	0.17709469035196	0	0.0539055939674231	0.924890221870667	0	0.168843960214456	0.65461944714397	0	0.108409572560677	0.00632250786255443	E	E	E	E	E	E								NA			M306T217	306.094793698388	217.13659166872			666	NA	
M306.1565T144.38	hilic			-0.0388356079053764	0.999819613166144	0	0.539811001472357	0.341757036806545	0	0.607903865689339	0.388671371031943	0	-0.0214672697234253	0.936396268429527	0	0.200821347234278	2.05294245068199	E	E	E	E	E	E								NA			M306T144	306.156492367977	144.384481743954		[M-H-C3H2O3]- 393.155	41	NA	
M307.0848T281.38	hilic			-0.211440439355492	0.583956627822099	0	0.113318782130765	0.868656419300539	0	-0.363247992369068	0.503130988563651	0	0.047338943658179	0.879859709601401	0	0.349749795502397	1.41744634592277	E	E	E	E	E	E								NA			M307T281	307.084800870692	281.380452259103			426	NA	
M307.1559T92.27	hilic			-0.567722394875602	0.681725277295901	0	14.9881454941067	2.28041175271644e-14	1	0.991322520795844	0.75876250688738	0	15.1306981767994	2.10160610194575e-18	1	0.0165263155941311	0.0527399743258637	E	E	C	E	E	E								NA			M307T92	307.155924738782	92.273076942927		[M+Cl]- 272.195	11	NA	
M308.0782T295.32	hilic			1.02360048230805	0.0324703032331988	1	-0.576958308745802	0.325401933287693	0	-0.121964233818606	0.89586016496252	0	-0.749053333000186	0.0689955906235788	0	1.45684862907826	0.339130106811176	E	E	E	E	E	E								NA			M308T295	308.078186979402	295.317702160035			423	NA	
M308.0994T323.31	hilic			0.506308072958092	0.108772747464554	0	0.0279491933043516	0.915490864285769	0	0.140668860176639	0.788382900278674	0	-0.0951537684022696	0.823620476942669	0	1.3960255811975	0.737017783035713	E	E	E	E	E	E								NA			M308T323	308.099384395008	323.309522098872			25	NA	
M308.0995T141.85	hilic			0.712148971389877	0.278935786006951	0	-14.0183946143267	2.87051165410881e-29	1	-0.786771074022518	0.610821213809919	0	-14.0510268961149	4.34945818719629e-31	1	0.0474410224473612	0.00661077377974194	E	E	E	E	E	E								NA			M308T142	308.099532893993	141.848027216304		[3M-2H]2- 206.076	41	NA	
